PUL_ID,Gene_Name,Locus_Tag,Protein_ID,Protein_Link,Gene_Position,GenBank_Contig,Contig_Link,EC_Number
PUL0028,-,RUMGNA_RS11870,WP_004843638.1,,8425 - 9763 (-),NZ_AAYG02000020.1:143051-144389,,-
PUL0028,-,RUMGNA_RS11875,WP_101883549.1,,9914 - 10763 (-),NZ_AAYG02000020.1:144540-145389,,-
PUL0028,-,RUMGNA_RS11880,WP_004843641.1,,10905 - 11355 (-),NZ_AAYG02000020.1:145531-145981,,-
PUL0028,-,RUMGNA_RS11885,WP_023923965.1,,11370 - 12081 (-),NZ_AAYG02000020.1:145996-146707,,-
PUL0028,-,RUMGNA_RS11890,WP_004843644.1,,12706 - 13429 (-),NZ_AAYG02000020.1:147332-148055,,-
PUL0028,-,RUMGNA_RS11895,WP_004843646.1,,13413 - 13429 (-),NZ_AAYG02000020.1:148039-148055,,-
PUL0029,-,BLLJ_RS09480,WP_007055050.1,,0 - 1830 (-),NC_015067.1:2209677-2211507,,-
PUL0029,-,BLLJ_RS09485,WP_013582997.1,,2043 - 3915 (-),NC_015067.1:2211720-2213592,,-
PUL0029,-,BLLJ_RS09490,WP_016507763.1,,4101 - 4623 (-),NC_015067.1:2213778-2214300,,-
PUL0029,-,BLLJ_RS09495,WP_013582999.1,,4984 - 5578 (+),NC_015067.1:2214661-2215255,,-
PUL0029,-,BLLJ_RS09500,WP_013583000.1,,6033 - 9870 (-),NC_015067.1:2215710-2219547,,-
PUL0029,-,BLLJ_RS09505,WP_013583001.1,,10081 - 14623 (-),NC_015067.1:2219758-2224300,,-
PUL0029,-,BLLJ_RS09510,WP_007052945.1,,14926 - 16423 (-),NC_015067.1:2224603-2226100,,-
PUL0029,-,BLLJ_RS09515,WP_013583003.1,,16762 - 18286 (-),NC_015067.1:2226439-2227963,,-
PUL0029,-,BLLJ_RS09520,WP_032740909.1,,18473 - 22157 (-),NC_015067.1:2228150-2231834,,-
PUL0029,-,BLLJ_RS09525,WP_013583005.1,,22245 - 22947 (-),NC_015067.1:2231922-2232624,,-
PUL0029,-,BLLJ_RS09530,WP_007057465.1,,23090 - 23660 (+),NC_015067.1:2232767-2233337,,-
PUL0029,-,BLLJ_RS09535,WP_007057459.1,,23882 - 25364 (+),NC_015067.1:2233559-2235041,,-
PUL0029,-,BLLJ_RS09540,WP_013583006.1,,25486 - 31441 (-),NC_015067.1:2235163-2241118,,-
PUL0029,-,BLLJ_RS09545,WP_007057436.1,,32028 - 33132 (+),NC_015067.1:2241705-2242809,,-
PUL0029,-,BLLJ_RS09550,WP_013583007.1,,33236 - 38231 (-),NC_015067.1:2242913-2247908,,-
PUL0029,-,BLLJ_RS09555,WP_013583008.1,,38357 - 44360 (-),NC_015067.1:2248034-2254037,,-
PUL0029,-,BLLJ_RS09560,WP_013583009.1,,45248 - 48989 (-),NC_015067.1:2254925-2258666,,-
PUL0029,-,BLLJ_RS09565,WP_013583010.1,,49232 - 52526 (-),NC_015067.1:2258909-2262203,,-
PUL0029,-,BLLJ_RS09570,WP_013583011.1,,52872 - 56070 (-),NC_015067.1:2262549-2265747,,-
PUL0029,-,BLLJ_RS09575,WP_013583012.1,,56407 - 57013 (-),NC_015067.1:2266084-2266690,,-
PUL0029,-,BLLJ_RS09580,WP_007056981.1,,57218 - 58061 (-),NC_015067.1:2266895-2267738,,-
PUL0029,-,BLLJ_RS09585,WP_007052964.1,,58060 - 58915 (-),NC_015067.1:2267737-2268592,,-
PUL0029,-,BLLJ_RS09590,WP_007054086.1,,59297 - 60314 (+),NC_015067.1:2268974-2269991,,-
PUL0029,-,BLLJ_RS09595,WP_013583013.1,,60568 - 61897 (-),NC_015067.1:2270245-2271574,,-
PUL0030,-,-,AML27054.1,,0 - 1020 (-),KU644713.1:1-1021,,-
PUL0030,-,-,AML27055.1,,1299 - 2304 (-),KU644713.1:1300-2305,,-
PUL0030,-,-,AML27056.1,,2365 - 3541 (-),KU644713.1:2366-3542,,-
PUL0030,-,-,AML27057.1,,3776 - 5084 (-),KU644713.1:3777-5085,,-
PUL0030,-,-,AML27058.1,,5854 - 7060 (-),KU644713.1:5855-7061,,-
PUL0030,-,-,AML27059.1,,8026 - 9196 (-),KU644713.1:8027-9197,,-
PUL0030,-,-,AML27060.1,,9549 - 10353 (-),KU644713.1:9550-10354,,-
PUL0030,-,-,AML27061.1,,10355 - 11297 (-),KU644713.1:10356-11298,,-
PUL0030,-,-,AML27062.1,,11363 - 12308 (-),KU644713.1:11364-12309,,-
PUL0030,-,-,AML27063.1,,12329 - 13544 (-),KU644713.1:12330-13545,,-
PUL0030,-,-,AML27064.1,,13791 - 14748 (-),KU644713.1:13792-14749,,-
PUL0030,-,-,AML27065.1,,15116 - 16598 (+),KU644713.1:15117-16599,,-
PUL0031,-,BL_RS00545,WP_008782652.1,,0 - 1525 (-),NC_004307.2:126816-128341,,-
PUL0031,-,BL_RS00550,WP_011067958.1,,1535 - 2873 (-),NC_004307.2:128351-129689,,-
PUL0031,-,BL_RS00555,WP_011067959.1,,3087 - 4128 (-),NC_004307.2:129903-130944,,-
PUL0032,-,BL_RS06445,WP_011068530.1,,0 - 1044 (-),NC_004307.2:1500956-1502000,,-
PUL0032,-,BL_RS06450,WP_011068531.1,,1107 - 2745 (-),NC_004307.2:1502063-1503701,,-
PUL0032,-,BL_RS06455,WP_011068532.1,,2949 - 4476 (-),NC_004307.2:1503905-1505432,,2.4.1.7
PUL0033,trehalose operon,-,AAP55640.1,,52 - 6090 (+),AY230005.1:105-6143,,-
PUL0033,-,-,AAP55641.1,,840 - 1440 (+),AY230005.1:893-1493,,-
PUL0033,-,-,AAP55642.1,,1532 - 1796 (+),AY230005.1:1585-1849,,-
PUL0033,treR,-,AAP55643.1,,1785 - 2775 (+),AY230005.1:1838-2828,,-
PUL0033,treP,-,AAP55644.1,,2843 - 4412 (+),AY230005.1:2896-4465,,-
PUL0033,treA,-,AAP55645.1,,4440 - 6090 (+),AY230005.1:4493-6143,,-
PUL0034,-,Dd1591_1964,ACT06813.1,,0 - 927 (-),CP001655.1:2245522-2246449,,-
PUL0034,-,Dd1591_1965,ACT06814.1,,1263 - 1983 (-),CP001655.1:2246785-2247505,,-
PUL0035,-,Dd1591_1966,ACT06815.1,,0 - 1293 (-),CP001655.1:2247754-2249047,,-
PUL0035,-,Dd1591_1967,ACT06816.1,,1307 - 2435 (-),CP001655.1:2249061-2250189,,-
PUL0035,-,Dd1591_1968,ACT06817.1,,2448 - 3351 (-),CP001655.1:2250202-2251105,,-
PUL0035,-,Dd1591_1969,ACT06818.1,,3343 - 4234 (-),CP001655.1:2251097-2251988,,-
PUL0035,-,Dd1591_1970,ACT06819.1,,4278 - 5910 (-),CP001655.1:2252032-2253664,,4.2.2.9
PUL0037,-,SP_1893,AAK75964.1,,0 - 1194 (-),AE005672.3:1798266-1799460,,-
PUL0037,gtfA,SP_1894,AAK75965.1,,1331 - 2774 (-),AE005672.3:1799597-1801040,,2.4.1.7
PUL0037,rafG,SP_1895,AAK75966.1,,3131 - 3968 (-),AE005672.3:1801397-1802234,,-
PUL0037,rafF,SP_1896,AAK75967.1,,3978 - 4869 (-),AE005672.3:1802244-1803135,,-
PUL0037,rafE,SP_1897,AAK75968.1,,4858 - 6118 (-),AE005672.3:1803124-1804384,,-
PUL0037,aga,SP_1898,AAK75969.1,,6209 - 8372 (-),AE005672.3:1804475-1806638,,3.2.1.22
PUL0037,msmR,SP_1899,AAK75970.1,,8479 - 9337 (+),AE005672.3:1806745-1807603,,-
PUL0038,bdtE,-,AAD33664.1,,0 - 906 (+),AF135398.1:1-907,,-
PUL0038,bdtF,-,AAD33665.1,,954 - 1797 (+),AF135398.1:955-1798,,-
PUL0038,bdtG,-,AAD33666.1,,1793 - 2624 (+),AF135398.1:1794-2625,,-
PUL0038,bgaT,-,AAD33667.1,,2628 - 4566 (+),AF135398.1:2629-4567,,-
PUL0038,agaT,-,AAD33668.1,,4569 - 6000 (+),AF135398.1:4570-6001,,-
PUL0038,galT,-,AAD33669.1,,5983 - 7030 (+),AF135398.1:5984-7031,,-
PUL0038,glpK,-,AAD33670.1,,7026 - 8514 (+),AF135398.1:7027-8515,,-
PUL0038,glpD,-,AAD33671.1,,8514 - 10050 (+),AF135398.1:8515-10051,,-
PUL0039,-,-,AAD32627.1,,770 - 2114 (+),AF135399.1:1540-2884,,-
PUL0039,agaT,-,AAD32628.1,,2558 - 3989 (+),AF135399.1:3328-4759,,-
PUL0039,galT,-,AAD32629.1,,3972 - 5022 (+),AF135399.1:4742-5792,,-
PUL0040,celH,-,AAG45157.1,,0 - 2214 (+),AF316823.1:1-2215,,-
PUL0040,celJ,-,AAG45158.1,,2401 - 4663 (+),AF316823.1:2402-4664,,-
PUL0040,manK,-,AAG45159.1,,4700 - 5975 (+),AF316823.1:4701-5976,,-
PUL0040,celM,-,AAG45160.1,,6064 - 7645 (+),AF316823.1:6065-7646,,-
PUL0040,-,-,AAG45161.1,,7811 - 9845 (+),AF316823.1:7812-9846,,-
PUL0040,celN,-,AAG45162.1,,9884 - 11489 (+),AF316823.1:9885-11490,,-
PUL0041,casR,-,AAB51562.1,,0 - 291 (+),U61727.1:1-292,,-
PUL0041,casA,-,AAB51563.1,,455 - 2321 (+),U61727.1:456-2322,,-
PUL0041,casB,-,AAB51564.1,,2338 - 3733 (+),U61727.1:2339-3734,,-
PUL0042,-,CCNA_01192,ACL94657.1,,0 - 924 (-),CP001340.1:1311323-1312247,,2.7.1.4
PUL0042,-,CCNA_01193,ACL94658.2,,905 - 2735 (-),CP001340.1:1312228-1314058,,2.4.1.4
PUL0042,-,CCNA_01194,ACL94659.1,,2945 - 5399 (-),CP001340.1:1314268-1316722,,-
PUL0042,-,CCNA_01195,ACL94660.1,,5549 - 6575 (-),CP001340.1:1316872-1317898,,-
PUL0044,-,BACOVA_03417,EDO10784.1,,0 - 1605 (+),AAXF02000051.1:128613-130218,,-
PUL0044,-,BACOVA_03419,EDO10786.1,,1701 - 4287 (+),AAXF02000051.1:130314-132900,,-
PUL0044,-,BACOVA_03420,EDO10787.1,,4487 - 4649 (+),AAXF02000051.1:133100-133262,,-
PUL0044,-,BACOVA_03421,EDO10788.1,,4719 - 6447 (+),AAXF02000051.1:133332-135060,,-
PUL0044,-,BACOVA_03422,EDO10789.1,,6472 - 8917 (+),AAXF02000051.1:135085-137530,,3.2.1.-
PUL0044,-,BACOVA_03423,EDO10790.1,,8913 - 10914 (+),AAXF02000051.1:137526-139527,,-
PUL0044,-,BACOVA_03424,EDO10791.1,,10933 - 12265 (+),AAXF02000051.1:139546-140878,,-
PUL0044,-,BACOVA_03425,EDO10792.1,,12412 - 14215 (+),AAXF02000051.1:141025-142828,,-
PUL0044,-,BACOVA_03426,EDO10793.1,,14335 - 17488 (+),AAXF02000051.1:142948-146101,,-
PUL0044,-,BACOVA_03427,EDO10794.1,,17504 - 19376 (+),AAXF02000051.1:146117-147989,,-
PUL0044,-,BACOVA_03428,EDO10795.1,,19408 - 22228 (+),AAXF02000051.1:148021-150841,,-
PUL0044,-,BACOVA_03429,EDO10796.1,,22255 - 24031 (+),AAXF02000051.1:150868-152644,,-
PUL0044,-,BACOVA_03430,EDO10797.1,,24062 - 25097 (+),AAXF02000051.1:152675-153710,,-
PUL0044,-,BACOVA_03431,EDO10798.1,,25129 - 27382 (+),AAXF02000051.1:153742-155995,,-
PUL0044,-,BACOVA_03432,EDO10799.1,,27415 - 29059 (+),AAXF02000051.1:156028-157672,,-
PUL0044,-,BACOVA_03433,EDO10800.1,,29058 - 31902 (+),AAXF02000051.1:157671-160515,,-
PUL0044,-,BACOVA_03434,EDO10801.1,,31987 - 34531 (+),AAXF02000051.1:160600-163144,,-
PUL0044,-,BACOVA_03435,EDO10802.1,,34557 - 36474 (+),AAXF02000051.1:163170-165087,,-
PUL0044,-,BACOVA_03436,EDO10803.1,,36481 - 37870 (+),AAXF02000051.1:165094-166483,,-
PUL0044,-,BACOVA_03437,EDO10804.1,,37891 - 41911 (-),AAXF02000051.1:166504-170524,,-
PUL0044,-,BACOVA_03438,EDO10805.1,,42069 - 44505 (-),AAXF02000051.1:170682-173118,,-
PUL0044,-,BACOVA_03439,EDO10806.1,,44501 - 44672 (-),AAXF02000051.1:173114-173285,,-
PUL0044,-,BACOVA_03440,EDO10807.1,,44715 - 45183 (-),AAXF02000051.1:173328-173796,,-
PUL0044,-,BACOVA_03441,EDO10808.1,,45401 - 49367 (+),AAXF02000051.1:174014-177980,,-
PUL0044,-,BACOVA_03442,EDO10809.1,,49546 - 51058 (+),AAXF02000051.1:178159-179671,,-
PUL0044,-,BACOVA_03443,EDO10810.1,,51262 - 54484 (+),AAXF02000051.1:179875-183097,,-
PUL0044,-,BACOVA_03444,EDO10811.1,,54497 - 56354 (+),AAXF02000051.1:183110-184967,,-
PUL0044,-,BACOVA_03445,EDO10812.1,,56337 - 57720 (+),AAXF02000051.1:184950-186333,,-
PUL0044,-,BACOVA_03446,EDO10813.1,,57745 - 59749 (+),AAXF02000051.1:186358-188362,,-
PUL0044,-,BACOVA_03447,EDO10814.1,,59770 - 60190 (+),AAXF02000051.1:188383-188803,,-
PUL0044,-,BACOVA_03448,EDO10815.1,,60551 - 60677 (-),AAXF02000051.1:189164-189290,,-
PUL0044,-,BACOVA_03449,EDO10816.1,,60861 - 63432 (-),AAXF02000051.1:189474-192045,,-
PUL0044,-,BACOVA_03450,EDO10817.1,,63462 - 65394 (-),AAXF02000051.1:192075-194007,,-
PUL0045,-,BACOVA_04384,EDO10004.1,,0 - 19 (+),DS264583.1:286501-286520,,-
PUL0045,-,BACOVA_04385,EDO10005.1,,0 - 2136 (-),DS264583.1:286501-288637,,-
PUL0045,-,BACOVA_04386,EDO10006.1,,2301 - 3279 (-),DS264583.1:288802-289780,,-
PUL0045,-,BACOVA_04387,EDO10007.1,,3305 - 4436 (-),DS264583.1:289806-290937,,-
PUL0045,gph,BACOVA_04388,EDO10008.1,,4475 - 5891 (-),DS264583.1:290976-292392,,-
PUL0045,-,BACOVA_04389,EDO10009.1,,5907 - 7686 (-),DS264583.1:292408-294187,,-
PUL0045,-,BACOVA_04390,EDO10010.1,,7898 - 10121 (-),DS264583.1:294399-296622,,-
PUL0045,-,BACOVA_04391,EDO10011.1,,10145 - 11549 (-),DS264583.1:296646-298050,,-
PUL0045,-,BACOVA_04392,EDO10012.1,,11563 - 13210 (-),DS264583.1:298064-299711,,-
PUL0045,-,BACOVA_04393,EDO10013.1,,13229 - 16403 (-),DS264583.1:299730-302904,,-
PUL0045,-,BACOVA_04394,EDO10014.1,,16798 - 20932 (+),DS264583.1:303299-307433,,-
PUL0048,treC,SMU_RS09320,WP_002262351.1,,0 - 1629 (-),NC_004350.2:1910627-1912256,,3.2.1.93
PUL0048,treP,SMU_RS09325,WP_002262352.1,,1654 - 3622 (-),NC_004350.2:1912281-1914249,,2.7.1.201
PUL0048,treR,SMU_RS09330,WP_002273717.1,,3795 - 4509 (+),NC_004350.2:1914422-1915136,,-
PUL0049,-,-,SJX74171.1,,173 - 407 (+),LT796702.1:346-580,,-
PUL0049,-,-,SJX74172.1,,460 - 946 (+),LT796702.1:633-1119,,-
PUL0049,-,-,SJX74173.1,,1146 - 2649 (-),LT796702.1:1319-2822,,-
PUL0049,-,-,SJX74174.1,,2666 - 3122 (-),LT796702.1:2839-3295,,-
PUL0049,-,-,SJX74175.1,,3124 - 3709 (-),LT796702.1:3297-3882,,-
PUL0049,-,-,SJX74176.1,,3705 - 4896 (-),LT796702.1:3878-5069,,3.2.1.37
PUL0049,-,-,SJX74177.1,,4902 - 6099 (-),LT796702.1:5075-6272,,2.6.1.1
PUL0049,-,-,SJX74178.1,,6402 - 7761 (+),LT796702.1:6575-7934,,4.2.1.20
PUL0049,-,-,SJX74179.1,,7772 - 9665 (+),LT796702.1:7945-9838,,6.3.1.5
PUL0049,-,-,SJX74180.1,,9685 - 11071 (+),LT796702.1:9858-11244,,6.3.1.2
PUL0049,-,-,SJX74181.1,,11583 - 11751 (+),LT796702.1:11756-11924,,-
PUL0049,-,-,SJX74182.1,,11759 - 12041 (+),LT796702.1:11932-12214,,-
PUL0049,-,-,SJX74183.1,,12225 - 13284 (+),LT796702.1:12398-13457,,-
PUL0049,-,-,SJX74184.1,,13301 - 14270 (+),LT796702.1:13474-14443,,-
PUL0049,-,-,SJX74185.1,,14336 - 16172 (+),LT796702.1:14509-16345,,-
PUL0049,-,-,SJX74186.1,,16197 - 17172 (+),LT796702.1:16370-17345,,3.2.1.73
PUL0049,-,-,SJX74187.1,,17254 - 18616 (+),LT796702.1:17427-18789,,-
PUL0049,-,-,SJX74188.1,,18733 - 18961 (+),LT796702.1:18906-19134,,-
PUL0049,-,-,SJX74189.1,,19263 - 20619 (+),LT796702.1:19436-20792,,-
PUL0049,-,-,SJX74190.1,,20670 - 21309 (+),LT796702.1:20843-21482,,-
PUL0049,-,-,SJX74191.1,,21265 - 21436 (-),LT796702.1:21438-21609,,-
PUL0049,-,-,SJX74192.1,,21699 - 22377 (+),LT796702.1:21872-22550,,-
PUL0049,-,-,SJX74193.1,,22379 - 24992 (-),LT796702.1:22552-25165,,-
PUL0049,-,-,SJX74194.1,,24972 - 25101 (-),LT796702.1:25145-25274,,-
PUL0049,-,-,SJX74195.1,,25221 - 28920 (+),LT796702.1:25394-29093,,6.3.5.3
PUL0049,-,-,SJX74196.1,,28945 - 29968 (+),LT796702.1:29118-30141,,-
PUL0049,-,-,SJX74197.1,,30008 - 30182 (+),LT796702.1:30181-30355,,6.3.5.3
PUL0049,-,-,SJX74198.1,,30440 - 30659 (+),LT796702.1:30613-30832,,-
PUL0049,-,-,SJX74199.1,,30655 - 31111 (+),LT796702.1:30828-31284,,-
PUL0050,-,-,SJX74200.1,,70 - 1657 (+),LT796703.1:140-1727,,-
PUL0050,-,-,SJX74201.1,,1669 - 3214 (+),LT796703.1:1739-3284,,-
PUL0050,-,-,SJX74202.1,,3225 - 4320 (+),LT796703.1:3295-4390,,-
PUL0050,-,-,SJX74203.1,,4341 - 5499 (+),LT796703.1:4411-5569,,-
PUL0050,-,-,SJX74204.1,,5577 - 6921 (+),LT796703.1:5647-6991,,-
PUL0050,-,-,SJX74205.1,,7071 - 7254 (+),LT796703.1:7141-7324,,3.2.1.22
PUL0050,-,-,SJX74206.1,,7243 - 9118 (-),LT796703.1:7313-9188,,-
PUL0050,-,-,SJX74207.1,,9332 - 11570 (+),LT796703.1:9402-11640,,3.2.1.21
PUL0050,-,-,SJX74208.1,,11658 - 14130 (-),LT796703.1:11728-14200,,-
PUL0050,-,-,SJX74209.1,,14221 - 14671 (-),LT796703.1:14291-14741,,-
PUL0050,-,-,SJX74210.1,,14674 - 15742 (-),LT796703.1:14744-15812,,2.7.7.22
PUL0050,-,-,SJX74211.1,,15797 - 16025 (-),LT796703.1:15867-16095,,-
PUL0050,-,-,SJX74212.1,,16132 - 16603 (-),LT796703.1:16202-16673,,-
PUL0050,-,-,SJX74213.1,,16628 - 19214 (-),LT796703.1:16698-19284,,-
PUL0050,-,-,SJX74214.1,,19215 - 20013 (-),LT796703.1:19285-20083,,-
PUL0050,-,-,SJX74215.1,,20197 - 21370 (+),LT796703.1:20267-21440,,-
PUL0050,-,-,SJX74216.1,,21562 - 22186 (+),LT796703.1:21632-22256,,-
PUL0050,-,-,SJX74217.1,,22189 - 22816 (+),LT796703.1:22259-22886,,-
PUL0050,-,-,SJX74218.1,,22828 - 23119 (+),LT796703.1:22898-23189,,-
PUL0050,-,-,SJX74219.1,,23131 - 23956 (+),LT796703.1:23201-24026,,-
PUL0051,-,Celly_0292,ADY28127.1,,0 - 951 (-),CP002534.1:303130-304081,,-
PUL0051,-,Celly_0293,ADY28128.1,,1107 - 1872 (+),CP002534.1:304237-305002,,4.2.99.18
PUL0051,-,Celly_0294,ADY28129.1,,2305 - 4633 (+),CP002534.1:305435-307763,,4.2.2.3
PUL0051,-,Celly_0295,ADY28130.1,,4636 - 6901 (+),CP002534.1:307766-310031,,-
PUL0051,-,Celly_0296,ADY28131.1,,7249 - 10351 (+),CP002534.1:310379-313481,,-
PUL0051,-,Celly_0297,ADY28132.1,,10376 - 11822 (+),CP002534.1:313506-314952,,-
PUL0052,-,Mmar10_0253,ABI64546.1,,0 - 3036 (+),CP000449.1:288889-291925,,-
PUL0052,-,Mmar10_0254,ABI64547.1,,3249 - 4011 (+),CP000449.1:292138-292900,,-
PUL0052,-,Mmar10_0255,ABI64548.1,,4126 - 6349 (+),CP000449.1:293015-295238,,4.2.2.3
PUL0052,-,Mmar10_0256,ABI64549.1,,6345 - 8514 (+),CP000449.1:295234-297403,,-
PUL0052,-,Mmar10_0257,ABI64550.1,,8517 - 8910 (+),CP000449.1:297406-297799,,-
PUL0052,-,Mmar10_0258,ABI64551.1,,8909 - 10232 (+),CP000449.1:297798-299121,,-
PUL0052,-,Mmar10_0259,ABI64552.1,,10258 - 11011 (+),CP000449.1:299147-299900,,-
PUL0052,-,Mmar10_0260,ABI64553.1,,11030 - 12008 (+),CP000449.1:299919-300897,,2.7.1.45
PUL0052,-,Mmar10_0261,ABI64554.1,,12000 - 12531 (+),CP000449.1:300889-301420,,-
PUL0053,-,Smlt2598,CAQ46074.1,,0 - 1767 (-),AM743169.1:2619918-2621685,,-
PUL0053,-,Smlt2599,CAQ46075.1,,1884 - 2628 (-),AM743169.1:2621802-2622546,,-
PUL0053,-,Smlt2600,CAQ46076.1,,2730 - 5550 (-),AM743169.1:2622648-2625468,,-
PUL0053,-,Smlt2601,CAQ46077.1,,5935 - 7303 (+),AM743169.1:2625853-2627221,,-
PUL0053,-,Smlt2602,CAQ46078.1,,7299 - 9528 (+),AM743169.1:2627217-2629446,,-
PUL0053,-,Smlt2603,CAQ46079.1,,9524 - 10829 (+),AM743169.1:2629442-2630747,,-
PUL0053,-,Smlt2604,CAQ46080.1,,10871 - 11624 (+),AM743169.1:2630789-2631542,,-
PUL0053,-,Smlt2605,CAQ46081.1,,11645 - 12833 (+),AM743169.1:2631563-2632751,,-
PUL0054,-,AMBAS45_04385,AFT94355.1,,0 - 723 (-),CP003873.1:1019219-1019942,,-
PUL0054,-,AMBAS45_04390,AFT94356.1,,1215 - 4170 (+),CP003873.1:1020434-1023389,,-
PUL0054,-,AMBAS45_04395,AFT94357.1,,4560 - 5439 (+),CP003873.1:1023779-1024658,,-
PUL0054,-,AMBAS45_04400,AFT94358.1,,5491 - 7780 (+),CP003873.1:1024710-1026999,,-
PUL0054,-,AMBAS45_04405,AFT94359.1,,7786 - 9991 (+),CP003873.1:1027005-1029210,,-
PUL0054,-,AMBAS45_04410,AFT94360.1,,10009 - 10354 (+),CP003873.1:1029228-1029573,,-
PUL0054,-,AMBAS45_04415,AFT94361.1,,10356 - 11652 (+),CP003873.1:1029575-1030871,,-
PUL0054,-,AMBAS45_04420,AFT94362.1,,11719 - 12655 (+),CP003873.1:1030938-1031874,,-
PUL0054,-,AMBAS45_04425,AFT94363.1,,12780 - 13398 (+),CP003873.1:1031999-1032617,,-
PUL0055,-,HMPREF0127_01346,EGN08295.1,,0 - 2208 (-),GL945092.1:21043-23251,,-
PUL0055,-,HMPREF0127_01347,EGN08296.1,,2254 - 4519 (-),GL945092.1:23297-25562,,-
PUL0055,-,HMPREF0127_01348,EGN08297.1,,4522 - 6205 (-),GL945092.1:25565-27248,,-
PUL0055,-,HMPREF0127_01349,EGN08298.1,,6225 - 7746 (-),GL945092.1:27268-28789,,-
PUL0055,-,HMPREF0127_01350,EGN08299.1,,7758 - 10941 (-),GL945092.1:28801-31984,,-
PUL0055,-,HMPREF0127_01351,EGN08300.1,,11043 - 11160 (-),GL945092.1:32086-32203,,-
PUL0055,-,HMPREF0127_01352,EGN08301.1,,11182 - 11902 (+),GL945092.1:32225-32945,,-
PUL0056,-,BACEGG_RS14715,WP_004291728.1,,0 - 2271 (-),NZ_DS995511.1:374866-377137,,-
PUL0056,-,BACEGG_RS14720,WP_004291730.1,,2301 - 3882 (-),NZ_DS995511.1:377167-378748,,-
PUL0056,-,BACEGG_RS14725,WP_004291732.1,,3887 - 5345 (-),NZ_DS995511.1:378753-380211,,-
PUL0056,-,BACEGG_RS14730,WP_115615987.1,,5351 - 8393 (-),NZ_DS995511.1:380217-383259,,-
PUL0056,-,BACEGG_RS14735,WP_004291737.1,,8927 - 11090 (+),NZ_DS995511.1:383793-385956,,-
PUL0058,glgB,-,CAA81040.1,,463 - 2347 (+),Z25795.1:926-2810,,2.4.1.18
PUL0058,glgC,-,CAA81041.1,,2343 - 3486 (+),Z25795.1:2806-3949,,2.7.7.27
PUL0058,glgD,-,CAA81042.1,,3509 - 4541 (+),Z25795.1:3972-5004,,-
PUL0058,glgA,-,CAA81043.1,,4537 - 5992 (+),Z25795.1:5000-6455,,2.4.1.21
PUL0058,glgP,-,CAA81044.1,,5978 - 8375 (+),Z25795.1:6441-8838,,-
PUL0063,-,BACOVA_02644,EDO11435.1,,0 - 2244 (-),DS264579.1:32561-34805,,-
PUL0063,-,BACOVA_02645,EDO11436.1,,2251 - 4807 (-),DS264579.1:34812-37368,,-
PUL0063,-,BACOVA_02646,EDO11437.1,,4826 - 7691 (-),DS264579.1:37387-40252,,3.2.1.-
PUL0063,-,BACOVA_02648,EDO11439.1,,7833 - 11874 (-),DS264579.1:40394-44435,,-
PUL0063,-,BACOVA_02647,EDO11438.1,,11813 - 11954 (+),DS264579.1:44374-44515,,-
PUL0063,-,BACOVA_02649,EDO11440.1,,11938 - 13702 (-),DS264579.1:44499-46263,,-
PUL0063,-,BACOVA_02650,EDO11441.1,,13768 - 15238 (-),DS264579.1:46329-47799,,-
PUL0063,-,BACOVA_02651,EDO11442.1,,15251 - 16892 (-),DS264579.1:47812-49453,,-
PUL0063,-,BACOVA_02652,EDO11443.1,,16903 - 20077 (-),DS264579.1:49464-52638,,-
PUL0063,-,BACOVA_02653,EDO11444.1,,20102 - 21611 (-),DS264579.1:52663-54172,,-
PUL0063,-,BACOVA_02654,EDO11445.1,,21783 - 23364 (-),DS264579.1:54344-55925,,-
PUL0063,-,BACOVA_02655,EDO11446.1,,23381 - 23486 (-),DS264579.1:55942-56047,,-
PUL0063,-,BACOVA_02656,EDO11447.1,,23532 - 24993 (-),DS264579.1:56093-57554,,-
PUL0063,-,BACOVA_02657,EDO11448.1,,25000 - 25222 (+),DS264579.1:57561-57783,,-
PUL0063,-,BACOVA_02658,EDO11449.1,,25066 - 25195 (-),DS264579.1:57627-57756,,-
PUL0063,-,BACOVA_02659,EDO11450.1,,25406 - 27767 (+),DS264579.1:57967-60328,,-
PUL0064,-,BACCELL_02625,EEF89770.1,,0 - 3186 (+),EQ973490.1:1996377-1999563,,-
PUL0064,-,BACCELL_02626,EEF89771.1,,3189 - 4890 (+),EQ973490.1:1999566-2001267,,-
PUL0064,-,BACCELL_02627,EEF89772.1,,4940 - 6983 (+),EQ973490.1:2001317-2003360,,-
PUL0064,-,BACCELL_02628,EEF89773.1,,7006 - 9613 (+),EQ973490.1:2003383-2005990,,-
PUL0064,-,BACCELL_02629,EEF89774.1,,9895 - 10087 (-),EQ973490.1:2006272-2006464,,-
PUL0064,-,BACCELL_02630,EEF89775.1,,10525 - 11350 (+),EQ973490.1:2006902-2007727,,-
PUL0064,-,BACCELL_02631,EEF89776.1,,11752 - 13555 (+),EQ973490.1:2008129-2009932,,-
PUL0064,-,BACCELL_02632,EEF89777.1,,13779 - 15619 (+),EQ973490.1:2010156-2011996,,-
PUL0064,-,BACCELL_02633,EEF89736.1,,15782 - 17963 (+),EQ973490.1:2012159-2014340,,-
PUL0064,-,BACCELL_02634,EEF89737.1,,18050 - 20981 (+),EQ973490.1:2014427-2017358,,3.2.1.-
