CGC#	Gene Type	Contig ID	Protein ID	Gene Start	Gene Stop	Gene Strand	Gene Annotation
CGC76	TC	NC_004663.1	WP_011108929.1	4780042	4783143	+	TC|1.B.14.6.17
CGC76	TC	NC_004663.1	WP_008767020.1	4783156	4785171	+	TC|8.A.46.1.3
CGC76	null	NC_004663.1	WP_008767019.1	4785193	4786080	+	null
CGC76	CAZyme	NC_004663.1	WP_008767018.1	4786373	4788268	+	CAZyme|GH16_3|GH43_24+SULFATLAS|S1_19
CGC76	CAZyme	NC_004663.1	WP_008767017.1	4788522	4789589	+	CAZyme|GH43_24+SULFATLAS|S1_6
CGC76	CAZyme	NC_004663.1	WP_008767016.1	4789593	4790888	+	CAZyme|PL42_e0
CGC76	CAZyme	NC_004663.1	WP_008767015.1	4790893	4792038	+	CAZyme|GH105_e39
CGC76	null	NC_004663.1	WP_011108932.1	4792021	4793040	-	null
CGC76	null	NC_004663.1	WP_011108933.1	4793054	4793971	-	null
CGC76	TC	NC_004663.1	WP_008762629.1	4794027	4794722	-	TC|2.A.122.1.1
CGC76	TC	NC_004663.1	WP_011108934.1	4794719	4795162	-	TC|1.E.14.1.13
CGC76	null	NC_004663.1	WP_008762631.1	4795359	4796378	+	null
CGC76	null	NC_004663.1	WP_008762632.1	4796407	4797606	+	null
CGC76	CAZyme	NC_004663.1	WP_162303125.1	4797764	4798855	+	CAZyme|GT2+TC|4.D.3.1.3
CGC76	null	NC_004663.1	WP_008767010.1	4798867	4799562	+	null
CGC76	null	NC_004663.1	WP_011108936.1	4799610	4799921	+	null
CGC76	null	NC_004663.1	WP_008767009.1	4799968	4800732	+	null
CGC76	CAZyme	NC_004663.1	WP_011108937.1	4800873	4802951	-	CAZyme|GH13_e47+TC|8.A.9.1.3
CGC76	TC	NC_004663.1	WP_008767007.1	4803061	4804518	-	TC|1.B.38.4.2
CGC76	TC	NC_004663.1	WP_008767006.1	4804544	4805707	-	TC|1.B.38.4.1
CGC76	TC	NC_004663.1	WP_008767005.1	4805742	4807397	-	TC|8.A.46.1.1
CGC76	TC	NC_004663.1	WP_011108938.1	4807419	4810430	-	TC|1.B.14.6.1
CGC76	CAZyme	NC_004663.1	WP_008767003.1	4810585	4812801	-	CAZyme|GH97_e22
CGC76	CAZyme	NC_004663.1	WP_008767002.1	4812998	4814851	-	CAZyme|GH13_46+TC|8.A.9.1.2
CGC77	TC	NC_004663.1	WP_008766966.1	4871280	4872845	+	TC|8.A.46.2.1
CGC77	CAZyme	NC_004663.1	WP_008762690.1	4872869	4873972	+	CAZyme|GH18_e54
CGC77	null	NC_004663.1	WP_008762691.1	4874003	4875193	+	null
CGC77	SULFATLAS	NC_004663.1	WP_008762692.1	4875308	4876963	-	SULFATLAS|S3
CGC77	TF	NC_004663.1	WP_008766965.1	4876971	4877525	-	TF|0043707+STP|AraC_binding
CGC77	null	NC_004663.1	WP_008762694.1	4877565	4878338	-	null
CGC77	TC	NC_004663.1	WP_008762695.1	4878474	4879595	-	TC|9.B.313.1.2
CGC78	CAZyme	NC_004663.1	WP_011108964.1	4893415	4895676	+	CAZyme|GH92_e0
CGC78	CAZyme	NC_004663.1	WP_011108965.1	4895941	4899537	-	CAZyme|GH38_e34|CBM32_e185
CGC78	CAZyme	NC_004663.1	WP_008766953.1	4900133	4900807	-	CAZyme|GT32_e25
CGC78	CAZyme	NC_004663.1	WP_008766952.1	4900829	4901530	-	CAZyme|GT32_e31
CGC78	null	NC_004663.1	WP_008766951.1	4901536	4902336	-	null
CGC78	null	NC_004663.1	WP_008766950.1	4902420	4903364	-	null
CGC78	null	NC_004663.1	WP_008762716.1	4903448	4904869	-	null
CGC78	CAZyme	NC_004663.1	WP_008762717.1	4905117	4906268	-	CAZyme|GH130_3
CGC78	CAZyme	NC_004663.1	WP_011108967.1	4908210	4909373	-	CAZyme|GH76_e42
CGC78	null	NC_004663.1	WP_011108968.1	4909408	4910355	-	null
CGC78	CAZyme	NC_004663.1	WP_008762721.1	4910414	4912696	-	CAZyme|GH92_e18
CGC78	TF	NC_004663.1	WP_011108970.1	4912906	4916943	+	TF|HTH_AraC+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC78	null	NC_004663.1	WP_011108971.1	4917462	4918820	+	null
CGC78	TC	NC_004663.1	WP_011108972.1	4918843	4921944	+	TC|1.B.14.6.17
CGC78	null	NC_004663.1	WP_011108973.1	4921964	4923943	+	null
CGC78	null	NC_004663.1	WP_011108974.1	4923962	4924936	+	null
CGC78	null	NC_004663.1	WP_011108975.1	4925007	4926644	+	null
CGC78	CAZyme	NC_004663.1	WP_011108976.1	4926664	4928241	+	CAZyme|GH76_e36
CGC78	null	NC_004663.1	WP_011108977.1	4928333	4929226	-	null
CGC78	null	NC_004663.1	WP_008762730.1	4929841	4930110	-	null
CGC78	null	NC_004663.1	WP_005941495.1	4930851	4931846	+	null
CGC78	SULFATLAS	NC_004663.1	WP_011108979.1	4932050	4933606	-	SULFATLAS|S1_16
CGC78	CAZyme	NC_004663.1	WP_011108980.1	4933624	4935705	-	CAZyme|GH36_e10
CGC78	CAZyme	NC_004663.1	WP_011108981.1	4935716	4937098	-	CAZyme|GH29_e37|CBM32_e126+SULFATLAS|S1_14
CGC78	SULFATLAS	NC_004663.1	WP_011108982.1	4937104	4938573	-	SULFATLAS|S1_27
CGC78	TC	NC_004663.1	WP_070750721.1	4938807	4942907	+	TC|3.E.1.5.3+TF|0035607+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC78	TC	NC_004663.1	WP_008762735.1	4942909	4944282	-	TC|3.A.23.1.1+TF|HTH_8+STP|Response_reg+STP|AAA+STP|HTH_8
CGC78	TC	NC_004663.1	WP_008762736.1	4944371	4945210	+	TC|3.D.1.8.1
CGC78	PEPTIDASE	NC_004663.1	WP_008766931.1	4945216	4946454	+	PEPTIDASE|M16.UNB
CGC78	TC	NC_004663.1	WP_008762738.1	4946539	4947897	+	TC|2.A.66.1.42
CGC79	TC	NC_004663.1	WP_011108986.1	4958662	4960617	+	TC|3.A.1.211.25
CGC79	null	NC_004663.1	WP_008762746.1	4962820	4964343	+	null
CGC79	TC	NC_004663.1	WP_008762747.1	4964451	4965473	+	TC|9.B.157.1.1
CGC79	TC	NC_004663.1	WP_008766925.1	4965493	4966335	+	TC|9.B.157.1.5
CGC79	null	NC_004663.1	WP_008762749.1	4966335	4966832	+	null
CGC79	null	NC_004663.1	WP_008762750.1	4966835	4968697	+	null
CGC79	CAZyme	NC_004663.1	WP_008766924.1	4968678	4970135	+	CAZyme|GT119|GT119+TC|2.A.103.1.10
CGC80	TC	NC_004663.1	WP_164927913.1	5015957	5019088	+	TC|1.B.14.6.17
CGC80	null	NC_004663.1	WP_008764128.1	5019100	5021031	+	null
CGC80	null	NC_004663.1	WP_008764129.1	5021060	5021755	+	null
CGC80	null	NC_004663.1	WP_008764130.1	5021774	5023681	+	null
CGC80	CAZyme	NC_004663.1	WP_011108997.1	5023713	5025980	+	CAZyme|GH92_e30
CGC80	null	NC_004663.1	WP_008760786.1	5026019	5027995	+	null
CGC80	null	NC_004663.1	WP_008764132.1	5028029	5029159	+	null
CGC80	null	NC_004663.1	WP_008764133.1	5029186	5030328	+	null
CGC80	CAZyme	NC_004663.1	WP_011108998.1	5030403	5031551	+	CAZyme|GH99_e0
CGC80	TC	NC_004663.1	WP_008764135.1	5031632	5034007	+	TC|9.B.110.1.1
CGC80	null	NC_004663.1	WP_008760790.1	5034089	5035189	-	null
CGC80	null	NC_004663.1	WP_011109000.1	5035620	5038841	+	null
CGC80	CAZyme	NC_004663.1	WP_011109002.1	5039698	5041683	-	CAZyme|GH20_e106
CGC81	TC	NC_004663.1	WP_008760839.1	5093695	5094414	+	TC|1.A.30.2.9
CGC81	TC	NC_004663.1	WP_008760840.1	5094460	5094876	+	TC|1.A.30.2.4
CGC81	null	NC_004663.1	WP_008760841.1	5094919	5095797	+	null
CGC81	PEPTIDASE	NC_004663.1	WP_008760842.1	5095823	5096374	+	PEPTIDASE|C56.UNW
CGC81	null	NC_004663.1	WP_011109021.1	5096382	5097041	+	null
CGC81	TC	NC_004663.1	WP_011109022.1	5097042	5099138	+	TC|3.A.11.1.5
CGC81	null	NC_004663.1	WP_008760845.1	5099362	5099826	+	null
CGC81	CAZyme	NC_004663.1	WP_008760846.1	5099845	5100717	+	CAZyme|CBM50_e27+PEPTIDASE|M23.UPB
CGC81	null	NC_004663.1	WP_011109023.1	5100827	5101369	+	null
CGC81	TC	NC_004663.1	WP_105100232.1	5101359	5102675	+	TC|9.B.214.3.2
CGC82	TC	NC_004663.1	WP_008760864.1	5119138	5120934	+	TC|2.A.49.6.1
CGC82	null	NC_004663.1	WP_011109030.1	5120937	5121905	+	null
CGC82	null	NC_004663.1	WP_011109031.1	5121958	5122608	+	null
CGC82	TC	NC_004663.1	WP_011109032.1	5122617	5124719	+	TC|3.A.11.1.1
CGC82	null	NC_004663.1	WP_008760868.1	5124765	5125802	+	null
CGC82	null	NC_004663.1	WP_011109033.1	5125921	5126565	+	null
CGC82	null	NC_004663.1	WP_011109034.1	5126595	5127983	+	null
CGC82	TF	NC_004663.1	WP_011109035.1	5128179	5132153	+	TF|HTH_AraC+TF|HTH_AraC+STP|Y_Y_Y+STP|HTH_18
CGC82	TC	NC_004663.1	WP_011109036.1	5132450	5135593	+	TC|1.B.14.6.17
CGC82	null	NC_004663.1	WP_070102931.1	5135615	5137549	+	null
CGC82	null	NC_004663.1	WP_011109038.1	5137587	5138942	+	null
CGC82	null	NC_004663.1	WP_224200590.1	5138967	5140322	+	null
CGC82	CAZyme	NC_004663.1	WP_008764196.1	5140401	5141792	+	CAZyme|GH29_e74|CBM32_e191+SULFATLAS|S1_14
CGC82	TF	NC_004663.1	WP_011109039.1	5142097	5146044	+	TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HTH_18
CGC82	TC	NC_004663.1	WP_008764197.1	5146676	5149828	+	TC|1.B.14.6.17
CGC82	null	NC_004663.1	WP_011109040.1	5149853	5151817	+	null
CGC82	CAZyme	NC_004663.1	WP_011109041.1	5151875	5153401	+	CAZyme|CBM32_e210+PEPTIDASE|C02.UPA
CGC82	null	NC_004663.1	WP_008764200.1	5153427	5154662	+	null
CGC82	CAZyme	NC_004663.1	WP_008760881.1	5154944	5157229	+	CAZyme|GH92_e18
CGC82	CAZyme	NC_004663.1	WP_008764202.1	5157236	5159575	+	CAZyme|GH92_e0
CGC82	null	NC_004663.1	WP_008764203.1	5159605	5160399	+	null
CGC82	CAZyme	NC_004663.1	WP_061474357.1	5160413	5162752	+	CAZyme|GH92_e0
CGC82	TF	NC_004663.1	WP_011109043.1	5162880	5163671	-	TF|LytTR+STP|Response_reg+STP|LytTR
CGC82	TC	NC_004663.1	WP_011109044.1	5163689	5164747	-	TC|9.B.304.1.11
CGC82	TC	NC_004663.1	WP_011109045.1	5164810	5165739	-	TC|2.A.6.2.20
CGC82	TC	NC_004663.1	WP_011109046.1	5165823	5170148	-	TC|2.A.6.1.2
CGC83	TC	NC_004663.1	WP_032814420.1	5185628	5189011	+	TC|1.B.14.6.13
CGC83	TC	NC_004663.1	WP_008760899.1	5189028	5190641	+	TC|8.A.46.2.2
CGC83	null	NC_004663.1	WP_011109050.1	5190666	5191742	+	null
CGC83	null	NC_004663.1	WP_008760901.1	5191751	5192905	+	null
CGC83	CAZyme	NC_004663.1	WP_008760902.1	5192939	5194369	+	CAZyme|GH18_e216
CGC83	null	NC_004663.1	WP_011109051.1	5194400	5195734	+	null
CGC83	null	NC_004663.1	WP_008760904.1	5196004	5196438	-	null
CGC83	CAZyme	NC_004663.1	WP_011109052.1	5196633	5198900	-	CAZyme|GH92_e18
CGC83	CAZyme	NC_004663.1	WP_011109053.1	5198998	5201274	-	CAZyme|GH92_e0
CGC83	STP	NC_004663.1	WP_162303128.1	5201306	5202316	-	STP|FecR
CGC83	TF	NC_004663.1	WP_011109055.1	5202354	5202908	-	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC83	CAZyme	NC_004663.1	WP_011109056.1	5202936	5205167	-	CAZyme|GH92_e0
CGC83	null	NC_004663.1	WP_011109057.1	5205400	5208018	-	null
CGC83	PEPTIDASE	NC_004663.1	WP_008760911.1	5208126	5209094	+	PEPTIDASE|M23.UPB
CGC83	TF	NC_004663.1	WP_008760912.1	5209116	5209457	+	TF|0042546
CGC83	TC	NC_004663.1	WP_008760913.1	5209459	5211702	-	TC|3.A.23.6.1
CGC83	CAZyme	NC_004663.1	WP_008764235.1	5211775	5213070	-	CAZyme|GH23_e209|CBM50_e207
CGC83	null	NC_004663.1	WP_008764236.1	5213104	5213991	-	null
CGC83	null	NC_004663.1	WP_008760916.1	5213992	5214882	-	null
CGC83	STP	NC_004663.1	WP_016269488.1	5214894	5215658	-	STP|CbiA
CGC83	null	NC_004663.1	WP_008764237.1	5216019	5216798	+	null
CGC83	CAZyme	NC_004663.1	WP_008764238.1	5216850	5217986	+	CAZyme|GT19_e2
CGC83	null	NC_004663.1	WP_008764239.1	5218078	5218854	+	null
CGC83	TC	NC_004663.1	WP_008764240.1	5218967	5219809	-	TC|9.B.273.1.1
CGC84	TC	NC_004663.1	WP_008764281.1	5250659	5253760	-	TC|1.B.14.6.17
CGC84	CAZyme	NC_004663.1	WP_011109082.1	5253800	5255143	-	CAZyme|CBM32_e16+SULFATLAS|S1_20
CGC84	null	NC_004663.1	WP_008764283.1	5256049	5257926	-	null
CGC84	TC	NC_004663.1	WP_008760927.1	5258012	5259352	-	TC|1.A.26.1.1
CGC85	CAZyme	NC_004663.1	WP_011109085.1	5274028	5278056	+	CAZyme|GH2_e89|CBM32_e167+SULFATLAS|S1_19
CGC85	null	NC_004663.1	WP_008764292.1	5278177	5279094	-	null
CGC85	null	NC_004663.1	WP_008760937.1	5280089	5281090	+	null
CGC85	TC	NC_004663.1	WP_008760938.1	5281141	5282472	+	TC|1.A.23.4.5
CGC85	TF	NC_004663.1	WP_008760939.1	5282533	5283429	+	TF|0036286+STP|HTH_18
CGC85	PEPTIDASE	NC_004663.1	WP_011109087.1	5283909	5286623	+	PEPTIDASE|M14.UNB
CGC85	null	NC_004663.1	WP_008764295.1	5286667	5287878	+	null
CGC85	TC	NC_004663.1	WP_008764296.1	5288148	5290943	+	TC|9.B.238.3.2+STP|GAF+STP|HisKA+STP|HATPase_c
CGC85	TC	NC_004663.1	WP_011109089.1	5290993	5292435	-	TC|3.D.1.8.2
CGC85	TC	NC_004663.1	WP_008764298.1	5292473	5293957	-	TC|3.D.1.5.1
CGC85	TC	NC_004663.1	WP_008764299.1	5294040	5295971	-	TC|3.D.1.8.2
CGC85	TC	NC_004663.1	WP_007764713.1	5296059	5296367	-	TC|3.D.1.8.2
CGC85	TC	NC_004663.1	WP_008764300.1	5296463	5296975	-	TC|3.D.9.1.1
CGC85	STP	NC_004663.1	WP_011109090.1	5296978	5297466	-	STP|Fer4+STP|Fer4
CGC85	TC	NC_004663.1	WP_011109091.1	5297477	5298553	-	TC|3.D.1.5.1
CGC85	TC	NC_004663.1	WP_008760950.1	5298679	5300271	-	TC|3.D.1.5.1
CGC85	TC	NC_004663.1	WP_011109092.1	5300292	5300885	-	TC|3.D.1.6.1
CGC85	TC	NC_004663.1	WP_008760952.1	5300876	5301226	-	TC|3.D.1.8.1
CGC85	null	NC_004663.1	WP_008760953.1	5301340	5301717	-	null
CGC85	null	NC_004663.1	WP_008764305.1	5301977	5303581	+	null
CGC85	TF	NC_004663.1	WP_008760954.1	5303772	5304296	+	TF|GerE+STP|Sigma70_r2+STP|Sigma70_r4_2
CGC85	null	NC_004663.1	WP_008760955.1	5304372	5304602	+	null
CGC85	CAZyme	NC_004663.1	WP_008764306.1	5304610	5307159	+	CAZyme|GH38_e23
CGC85	CAZyme	NC_004663.1	WP_008764307.1	5307194	5309542	+	CAZyme|GH92_e20
CGC85	CAZyme	NC_004663.1	WP_008764308.1	5309556	5312639	+	CAZyme|GH2_e98|CBM32_e133
CGC85	null	NC_004663.1	WP_008764309.1	5313405	5314808	+	null
CGC85	CAZyme	NC_004663.1	WP_011109093.1	5314879	5317557	+	CAZyme|CBM67_e28|GH78_e6
CGC85	CAZyme	NC_004663.1	WP_008764311.1	5317567	5318433	+	CAZyme|CE1_e22+PEPTIDASE|S09.UPW
CGC85	SULFATLAS	NC_004663.1	WP_011109094.1	5318765	5319457	+	SULFATLAS|S1_14
CGC85	null	NC_004663.1	WP_011109095.1	5319485	5321245	+	null
CGC85	null	NC_004663.1	WP_008760962.1	5321430	5322800	+	null
CGC85	TC	NC_004663.1	WP_008760963.1	5322832	5325933	+	TC|1.B.14.6.17
CGC85	null	NC_004663.1	WP_008764312.1	5325965	5328016	+	null
CGC85	null	NC_004663.1	WP_008764313.1	5328036	5329064	+	null
CGC85	null	NC_004663.1	WP_008764314.1	5329091	5330422	+	null
CGC85	TC	NC_004663.1	WP_008764315.1	5330640	5332496	+	TC|8.A.46.1.3
CGC85	null	NC_004663.1	WP_008760968.1	5332526	5332978	+	null
CGC85	null	NC_004663.1	WP_008760969.1	5332996	5334048	+	null
CGC85	PEPTIDASE	NC_004663.1	WP_008764316.1	5334073	5337207	+	PEPTIDASE|I39.UPW
CGC85	null	NC_004663.1	WP_008764317.1	5337214	5339010	+	null
CGC85	TC	NC_004663.1	WP_008760974.1	5339015	5342095	+	TC|1.B.14.6.1
CGC85	CAZyme	NC_004663.1	WP_008764318.1	5342248	5344236	+	CAZyme|CE20_e20+SULFATLAS|S1_16
CGC85	CAZyme	NC_004663.1	WP_008764319.1	5344274	5346547	+	CAZyme|GH92_e18
CGC85	CAZyme	NC_004663.1	WP_008764320.1	5346666	5348819	+	CAZyme|GH92_e26
CGC85	CAZyme	NC_004663.1	WP_011109096.1	5348846	5349979	+	CAZyme|GH130_3
CGC85	CAZyme	NC_004663.1	WP_011109097.1	5349986	5351524	+	CAZyme|GH43_8|CBM91_e43
CGC85	null	NC_004663.1	WP_008760980.1	5351618	5353000	+	null
CGC85	TC	NC_004663.1	WP_011109098.1	5353085	5354536	-	TC|2.A.38.1.1
CGC85	STP	NC_004663.1	WP_008764324.1	5354691	5356031	-	STP|TrkA_C+STP|TrkA_C
CGC85	null	NC_004663.1	WP_008764325.1	5356034	5357977	-	null
CGC85	null	NC_004663.1	WP_008764326.1	5358643	5359632	+	null
CGC85	null	NC_004663.1	WP_008760984.1	5359608	5362157	+	null
CGC85	TC	NC_004663.1	WP_008760985.1	5362366	5362587	+	TC|2.A.64.1.8
CGC85	TC	NC_004663.1	WP_008760986.1	5362594	5363424	+	TC|2.A.64.1.2
CGC85	null	NC_004663.1	WP_011109099.1	5363539	5366913	+	null
CGC85	TC	NC_004663.1	WP_008764329.1	5367284	5368801	-	TC|2.A.1.14.25
CGC85	null	NC_004663.1	WP_011109101.1	5369061	5369981	-	null
CGC85	TC	NC_004663.1	WP_011109102.1	5370014	5371411	-	TC|4.A.5.1.4
CGC85	CAZyme	NC_004663.1	WP_008760990.1	5371714	5372913	+	CAZyme|GH105_e41
CGC85	CAZyme	NC_004663.1	WP_011109103.1	5372923	5373891	+	CAZyme|CE8_e86+PEPTIDASE|A02.UPW
CGC85	CAZyme	NC_004663.1	WP_061474328.1	5374032	5375744	+	CAZyme|CE12_e30|CE8_e86+SULFATLAS|S1_4
CGC85	TC	NC_004663.1	WP_011109105.1	5375810	5380345	+	TC|9.B.238.3.6+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC85	null	NC_004663.1	WP_011109106.1	5381274	5382857	-	null
CGC85	TC	NC_004663.1	WP_011109107.1	5382882	5384741	-	TC|1.B.38.1.10
CGC85	TC	NC_004663.1	WP_011109108.1	5384754	5387969	-	TC|1.B.14.6.17
CGC85	CAZyme	NC_004663.1	WP_011109109.1	5388189	5389682	-	CAZyme|PL1_2
CGC85	CAZyme	NC_004663.1	WP_011109110.1	5389689	5391260	-	CAZyme|PL1_2
CGC85	TC	NC_004663.1	WP_011109111.1	5391544	5392338	+	TC|9.B.116.3.3
CGC85	TF	NC_004663.1	WP_011109112.1	5392342	5393154	+	TF|LytTR
CGC85	CAZyme	NC_004663.1	WP_224200600.1	5393782	5395284	+	CAZyme|PL1_2
CGC85	null	NC_004663.1	WP_011109114.1	5395314	5396981	+	null
CGC85	TC	NC_004663.1	WP_011109115.1	5397008	5400436	+	TC|1.B.14.6.17
CGC85	null	NC_004663.1	WP_008764345.1	5400451	5402526	+	null
CGC85	CAZyme	NC_004663.1	WP_011109116.1	5402817	5404403	+	CAZyme|GH28_e64+SULFATLAS|S1_15
CGC85	TC	NC_004663.1	WP_011109117.1	5404636	5408988	-	TC|9.B.34.1.7+TF|HTH_AraC+TF|HTH_AraC+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC86	CAZyme	NC_004663.1	WP_011109119.1	5419109	5420287	-	CAZyme|CBM32_e75
CGC86	null	NC_004663.1	WP_011109120.1	5420303	5421565	-	null
CGC86	null	NC_004663.1	WP_011109121.1	5421598	5423520	-	null
CGC86	TC	NC_004663.1	WP_162303130.1	5423531	5426746	-	TC|1.B.14.6.17
CGC86	CAZyme	NC_004663.1	WP_011109123.1	5427009	5428826	-	CAZyme|GH29_e30|CBM32_e126|CBM32_e126+SULFATLAS|S1_16
CGC87	CAZyme	NC_004663.1	WP_011109131.1	5441391	5444165	-	CAZyme|GH106_e0
CGC87	CAZyme	NC_004663.1	WP_011109132.1	5444165	5445568	-	CAZyme|GH28_e34+SULFATLAS|S1_15
CGC87	null	NC_004663.1	WP_011109133.1	5445658	5446248	-	null
CGC87	CAZyme	NC_004663.1	WP_011109136.1	5447743	5448981	-	CAZyme|CE12_e37+SULFATLAS|S1_4
CGC87	CAZyme	NC_004663.1	WP_011109137.1	5448999	5451875	-	CAZyme|GH2_e125
CGC87	CAZyme	NC_004663.1	WP_162303174.1	5452733	5455099	+	CAZyme|GH43_18|GH42_e27+SULFATLAS|S1_16
CGC87	CAZyme	NC_004663.1	WP_011109139.1	5455143	5456441	+	CAZyme|GH28_e117
CGC87	CAZyme	NC_004663.1	WP_011109140.1	5456454	5457422	+	CAZyme|CE4_e46
CGC87	CAZyme	NC_004663.1	WP_162303131.1	5457456	5458835	+	CAZyme|GH28_e133+SULFATLAS|S1_15
CGC87	CAZyme	NC_004663.1	WP_011109142.1	5458960	5461845	-	CAZyme|GH2_e106
CGC87	CAZyme	NC_004663.1	WP_055229316.1	5461870	5463453	-	CAZyme|GH27_e3|CBM35_e26
CGC87	null	NC_004663.1	WP_008764375.1	5463697	5464389	+	null
CGC87	null	NC_004663.1	WP_008764376.1	5464630	5466291	+	null
CGC87	CAZyme	NC_004663.1	WP_011109145.1	5466320	5468416	+	CAZyme|GH35_e15
CGC87	null	NC_004663.1	WP_011109146.1	5468555	5469157	-	null
CGC87	null	NC_004663.1	WP_011109147.1	5469570	5471648	+	null
CGC87	null	NC_004663.1	WP_008764380.1	5472207	5474540	+	null
CGC87	TC	NC_004663.1	WP_008764381.1	5474559	5477825	+	TC|1.B.14.6.17
CGC87	TC	NC_004663.1	WP_032840505.1	5477838	5479424	+	TC|8.A.46.1.4
CGC87	null	NC_004663.1	WP_011109149.1	5479433	5481178	+	null
CGC87	null	NC_004663.1	WP_008764384.1	5481184	5482926	+	null
CGC87	TC	NC_004663.1	WP_008764385.1	5482943	5486095	+	TC|1.B.14.6.16
CGC87	null	NC_004663.1	WP_008764386.1	5486101	5487852	+	null
CGC87	CAZyme	NC_004663.1	WP_008764387.1	5487885	5489492	+	CAZyme|PL9_e24
CGC87	null	NC_004663.1	WP_008764388.1	5489514	5490167	+	null
CGC87	CAZyme	NC_004663.1	WP_008764390.1	5490420	5493716	+	CAZyme|PL26_e0
CGC87	CAZyme	NC_004663.1	WP_032840507.1	5493795	5495429	-	CAZyme|CE12_e36|CE12_e36+SULFATLAS|S1_20
CGC87	CAZyme	NC_004663.1	WP_008764392.1	5496857	5498698	+	CAZyme|PL11_1
CGC87	CAZyme	NC_004663.1	WP_011109152.1	5498702	5500099	+	CAZyme|GH105_e7
CGC87	null	NC_004663.1	WP_008759851.1	5500130	5500444	+	null
CGC87	TF	NC_004663.1	WP_011109153.1	5500587	5504888	+	TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC87	CAZyme	NC_004663.1	WP_062695974.1	5505045	5506823	+	CAZyme|CE4_e17
CGC87	CAZyme	NC_004663.1	WP_370448178.1	5506868	5507674	+	CAZyme|CE20_e26+SULFATLAS|S1_9
CGC87	CAZyme	NC_004663.1	WP_011109155.1	5508327	5511296	-	CAZyme|GH2_e41+SULFATLAS|S1_20
CGC87	TC	NC_004663.1	WP_011109156.1	5511384	5515679	-	TC|9.B.334.1.2+TF|HTH_AraC+STP|Reg_prop+STP|Reg_prop+STP|Y_Y_Y+STP|HisKA+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC87	CAZyme	NC_004663.1	WP_011109157.1	5516024	5517337	+	CAZyme|PL9_1
CGC87	null	NC_004663.1	WP_011109158.1	5517450	5518100	-	null
CGC87	CAZyme	NC_004663.1	WP_011109159.1	5518174	5519850	-	CAZyme|GH43_10|CBM91_e10+SULFATLAS|S1_7
CGC87	null	NC_004663.1	WP_011109160.1	5520015	5521247	-	null
CGC87	CAZyme	NC_004663.1	WP_011109161.1	5521399	5523015	-	CAZyme|GH28_e64+SULFATLAS|S1_15
CGC88	TC	NC_004663.1	WP_008764412.1	5536883	5539324	+	TC|1.B.14.6.16+PEPTIDASE|M56.UPW
CGC88	null	NC_004663.1	WP_225629635.1	5539505	5539882	+	null
CGC88	null	NC_004663.1	WP_008759877.1	5539855	5540781	-	null
CGC88	null	NC_004663.1	WP_008764414.1	5540900	5541454	-	null
CGC88	null	NC_004663.1	WP_008764415.1	5541476	5542243	-	null
CGC88	CAZyme	NC_004663.1	WP_008759880.1	5542254	5543639	-	CAZyme|CE11_e18
CGC89	TC	NC_004663.1	WP_008759911.1	5574259	5574828	-	TC|9.B.171.1.2
CGC89	null	NC_004663.1	WP_011109170.1	5575327	5575962	+	null
CGC89	TF	NC_004663.1	WP_008764437.1	5576267	5580424	+	TF|0035607+STP|HATPase_c+STP|Response_reg+STP|HTH_18
CGC89	null	NC_004663.1	WP_008764438.1	5580472	5581281	+	null
CGC89	TC	NC_004663.1	WP_011109171.1	5581346	5582245	+	TC|2.A.7.3.57
CGC89	null	NC_004663.1	WP_008764440.1	5582256	5582906	+	null
CGC89	null	NC_004663.1	WP_008764441.1	5582952	5584043	-	null
CGC89	CAZyme	NC_004663.1	WP_008764442.1	5584073	5587447	-	CAZyme|GH2_e1+SULFATLAS|S1_19
CGC89	TC	NC_004663.1	WP_011109173.1	5587471	5588361	-	TC|2.A.115.1.1
CGC89	CAZyme	NC_004663.1	WP_008759920.1	5588470	5589873	-	CAZyme|GH109_e5
CGC89	CAZyme	NC_004663.1	WP_008764444.1	5590107	5592680	-	CAZyme|CBM32_e18
CGC89	null	NC_004663.1	WP_011109174.1	5592763	5594055	-	null
CGC89	TC	NC_004663.1	WP_008764446.1	5594092	5596032	-	TC|8.A.46.1.5
CGC89	TC	NC_004663.1	WP_008764447.1	5596039	5599392	-	TC|1.B.14.6.17
CGC89	STP	NC_004663.1	WP_008764448.1	5599443	5600096	-	STP|FecR
CGC89	null	NC_004663.1	WP_008759927.1	5600363	5600596	+	null
