Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
I2G92_RS20590	QMW86484.1|CBM32	58.2	404	152	8	1	399	1	392	1.03e-161	464
I2G85_RS16750	UVS51820.1|GH18	100	537	0	0	1	537	1	537	0.0	1094
I2G85_RS16755	UVS51819.1|GH18	99.7	307	1	0	1	307	1	307	2.93e-228	625
FY431_RS03250	SQH73832.1|GH24	93.5	169	11	0	1	169	1	169	1.16e-111	319
FY431_RS23975	QQA06890.1|GT4	100	369	0	0	1	369	1	369	1.98e-280	763
FY431_RS23980	QQA06889.1|GT0	100	417	0	0	1	417	1	417	4.80e-310	842
FY431_RS23985	QQA06888.1|GT0	100	364	0	0	1	364	1	364	2.49e-276	752
FY431_RS24000	QQA06887.1|GT4	100	423	0	0	1	423	1	423	0.0	867
EH213_RS21190	QUT40153.1|GH24	100	171	0	0	1	171	1	171	2.55e-125	354
EH213_RS23970	QUT39995.1|GT4	100	370	0	0	1	370	1	370	6.96e-286	776
EH213_RS23975	QUT39996.1|GT4	100	383	0	0	1	383	1	383	7.32e-290	788
EH213_RS23980	QUT39999.1|PL12	100	608	0	0	1	608	20	627	0.0	1242
EH213_RS23985	QUT40000.1|GT4	100	410	0	0	1	410	1	410	9.27e-309	838
I2I37_RS21845	UYU57066.1|GH78	99.9	856	1	0	1	856	1	856	0.0	1776
I2I37_RS21895	QPH59426.1|GH18	71.2	372	95	5	1	370	1	362	5.32e-194	545
I2I37_RS24325	QUT80433.1|GT0	72.5	393	108	0	1	393	1	393	7.32e-214	597
NXX05_RS04670	QQA08692.1|GH97	100	668	0	0	1	668	1	668	0.0	1392
PO073_RS03165	UVV59492.1|GT2|GT4	99.6	230	1	0	1	230	358	587	7.45e-159	460
PO073_RS03170	UVV59492.1|GT2|GT4	100	328	0	0	1	328	1	328	3.24e-235	657
PO073_RS21795	ASV45029.1|GH23	27.3	1748	1038	44	12	1650	1567	3190	4.01e-153	528
KSZ66_RS08345	UVP27356.1|GT4	100	386	0	0	1	386	1	386	1.77e-278	759
KSZ66_RS08360	UVP27353.1|GT0	100	434	0	0	1	434	1	434	0.0	895
KSZ66_RS08365	UVQ68156.1|GT2	100	319	0	0	1	319	1	319	2.43e-233	639
KSZ66_RS08395	UVP27345.1|GT4	100	414	0	0	1	414	1	414	1.45e-316	858
KSZ66_RS08400	AOP03843.1|GT0	67.2	390	122	1	14	397	14	403	1.08e-193	546
EAJ10_RS02295	UYU91617.1|GH30_2	100	481	0	0	1	481	1	481	0.0	997
EAJ10_RS02300	UYU91616.1|GH3	100	756	0	0	1	756	1	756	0.0	1527
EAJ10_RS24230	QVY61294.1|GT4	49.5	368	184	1	1	368	17	382	8.32e-119	354
EAJ10_RS24235	AVI59029.1|GT2	46.3	438	224	7	1	435	1	430	9.84e-123	368
EAJ10_RS24450	UVV83481.1|GT2	95.5	330	15	0	1	330	1	330	6.86e-226	622
EAJ10_RS24520	QCQ42394.1|GT4	42.2	424	231	8	1	418	1	416	9.87e-112	339
ARB54_RS22710	QUR45767.1|GH97	100	708	0	0	1	708	1	708	0.0	1467
ARB54_RS22715	QUR45766.1|GH97	100	664	0	0	1	664	1	664	0.0	1384
ARB54_RS22725	UVQ70293.1|GH27	100	458	0	0	1	458	1	458	0.0	961
PG790_RS14570	UVS48255.1|GT4	99.5	375	2	0	1	375	1	375	2.40e-275	750
PG790_RS14575	UVR64616.1|GT4	98.6	362	5	0	1	362	1	362	4.55e-262	716
PG790_RS14580	UVS48257.1|GT2	98.3	289	5	0	1	289	1	289	4.77e-209	575
PG790_RS14590	UVS48259.1|GT4	99.7	390	1	0	1	390	1	390	4.95e-287	781
PO065_RS21125	QZU82355.1|GT4	75.4	370	91	0	1	370	1	370	1.45e-207	578
PO065_RS21135	QUT46052.1|GT4	51.1	364	173	3	1	360	1	363	1.40e-126	373
PO065_RS21140	UHM92040.1|GT0	57.7	378	150	3	3	380	2	369	1.72e-147	427
PO065_RS21165	UBD68347.1|GT4	47.1	378	189	7	5	377	6	377	5.39e-103	314
I1W55_RS00250	BCA50092.1|CBM57|GH137|GH2	98.3	1413	16	2	1	1405	1	1413	0.0	2907
I1W55_RS02405	QUT73032.1|GH43_3	97.0	630	16	3	1	629	10	637	0.0	1236
PO078_RS21645	QCQ54489.1|GT4	49.7	354	168	5	1	349	2	350	5.04e-113	338
PO078_RS21665	QZU83180.1|GT4	65.8	409	140	0	1	409	1	409	4.17e-199	560
C799_RS16285	CUA18573.1|GT4	54.0	374	169	2	1	373	1	372	6.40e-140	421
C799_RS15390	QUT99451.1|GT2	75.7	263	64	0	9	271	1	263	3.36e-155	437
C799_RS15365	ALJ45763.1|GT11	65.3	291	100	1	1	291	1	290	7.41e-150	426
C799_RS15355	QRQ57375.1|GT6	66.4	262	84	1	1	262	1	258	1.10e-129	372
C799_RS10585	ABR37882.1|GH115	46.0	785	398	11	6	776	3	775	3.39e-242	699
C799_RS10580	AOZ97973.1|GH146	48.7	632	311	5	14	637	15	641	1.88e-221	635
C799_RS10570	UBE46974.1|CBM91|GH43_12	72.0	503	141	0	26	528	29	531	1.35e-285	790
C799_RS10565	AND21860.1|GH2	78.0	996	215	2	1	996	1	992	0.0	1651
C799_RS10560	UVS36501.1|CE12	58.8	427	174	2	1	426	1	426	2.20e-190	540
KQP74_RS16890	UYU89613.1|GT4	100	578	0	0	1	578	1	578	0.0	1180
NXW07_RS18340	QCW79542.1|GH101	55.6	462	198	2	54	508	607	1068	4.64e-170	513
FH717_RS21930	BBE15991.1|GH0	44.4	845	420	9	36	839	23	858	3.35e-260	750
FH717_RS21935	QDW22056.1|CBM48|CE0|CE6	55.0	351	137	3	38	374	562	905	3.84e-129	397
FH717_RS21940	UVQ40159.1|CBM6|GH43_2|GH8	100	853	0	0	1	853	1	853	0.0	1795
FH717_RS21965	UVQ40162.1|GH95	100	814	0	0	1	814	1	814	0.0	1658
I2F03_RS01650	UVP29611.1|GH2	100	1133	0	0	12	1144	1	1133	0.0	2348
NXX31_RS16200	AHF11565.1|GT4	60.4	381	143	4	1	377	1	377	2.52e-165	472
NXX31_RS16205	AHF13526.1|GT4	64.8	364	128	0	1	364	1	364	4.40e-175	496
NXX31_RS16215	AHF13527.1|GT32	50.2	309	152	2	5	312	5	312	2.55e-107	320
NXX31_RS16220	UBD64969.1|GT2	58.6	302	121	3	1	299	1	301	4.16e-118	347
NXX31_RS16230	ALJ44915.1|GT4	54.0	378	173	1	1	377	1	378	2.30e-138	404
NXX31_RS16235	UYU45512.1|GT4	67.9	383	123	0	1	383	1	383	7.41e-208	581
NXX31_RS16255	QUT75415.1|GT26	67.1	243	80	0	1	243	1	243	1.13e-125	362
I4W67_RS19060	UVP52418.1|GH30_2	61.8	479	172	5	2	478	23	492	1.11e-229	644
I4W67_RS20555	UVP11050.1|CBM32|GH35	67.5	755	243	2	3	755	25	779	0.0	1124
I4W67_RS24775	UYU49643.1|GH2	71.4	979	275	3	1	979	1	974	0.0	1521
I4W67_RS26630	UBD66254.1|GH92	82.2	720	127	1	22	741	22	740	0.0	1300
I4W67_RS24790	UYU49297.1|GH2	70.6	647	185	4	1	643	21	666	0.0	970
I4W67_RS07540	UKK69589.1|GH43_35	58.6	515	189	9	18	512	33	543	8.10e-209	595
I4W67_RS11610	UBF11820.1|CBM62	65.7	693	234	3	1	690	1	692	0.0	949
BMY23_RS16345	QMI81731.1|GT2	81.8	274	49	1	1	273	1	274	6.82e-167	468
EXC89_RS00730	UYU56348.1|GH16_3	100	265	0	0	1	265	1	265	6.29e-211	578
EXC89_RS01205	QQA08893.1|GH43_31	100	330	0	0	1	330	1	330	3.02e-253	691
EXC89_RS21840	QUT92542.1|GH24	100	165	0	0	1	165	1	165	6.83e-118	335
EXC89_RS28175	UVP58660.1|GT32	100	235	0	0	1	235	1	235	7.56e-179	494
PO116_RS20910	ALJ42527.1|GT4	100	376	0	0	1	376	1	376	2.52e-282	768
PO116_RS20925	ALJ42524.1|GT4	100	399	0	0	1	399	1	399	4.44e-290	790
PO116_RS20950	ALJ42519.1|GT4	100	398	0	0	1	398	1	398	1.34e-295	803
PO116_RS23045	BCA48850.1|GT5	100	279	0	0	1	279	1	279	4.76e-204	562
PO116_RS24110	BCA51624.1|GT51	100	500	0	0	1	500	1	500	0.0	993
PO116_RS04515	BCA52499.1|GH20	100	696	0	0	1	696	1	696	0.0	1433
PO116_RS04525	UVQ60539.1|CBM32	56.5	299	129	1	1	299	1	298	9.01e-122	355
FE838_RS03865	QMW85296.1|GT0	100	370	0	0	1	370	1	370	4.15e-278	757
FE838_RS03870	QMW85297.1|GT4	100	379	0	0	1	379	1	379	8.51e-287	780
FE838_RS03880	QMW85299.1|GT2	100	332	0	0	1	332	1	332	5.18e-246	672
FE838_RS03890	QQA08914.1|GT14	100	288	0	0	1	288	1	288	6.33e-218	598
FE838_RS03895	UML62185.1|GT14	100	286	0	0	1	286	1	286	1.28e-216	594
FE838_RS03900	UML62186.1|GT32	100	313	0	0	1	313	1	313	6.19e-233	638
FE838_RS03910	AAO77980.1|GT2	100	266	0	0	1	266	1	266	1.47e-196	542
FE838_RS13665	UML59511.1|GT2	100	317	0	0	1	317	1	317	1.03e-233	640
FE838_RS13675	QMW87121.1|GT2	100	310	0	0	1	310	1	310	4.15e-225	618
FE838_RS13690	QMW87124.1|GT101	100	311	0	0	1	311	1	311	2.62e-233	639
FE838_RS13695	UML59517.1|GT2	100	326	0	0	1	326	1	326	3.74e-236	647
FE838_RS13700	AAO75158.1|GT2	100	326	0	0	1	326	1	326	1.93e-238	653
FE838_RS13710	QMW87126.1|GT4	100	374	0	0	1	374	1	374	2.94e-280	763
FE838_RS13715	CAY03604.1|GT0	100	373	0	0	1	373	1	373	1.71e-283	771
FE838_RS13720	QMW87128.1|GT4	100	371	0	0	1	371	1	371	2.71e-279	760
FE838_RS13770	QUR43709.1|GH27	100	845	0	0	1	845	1	845	0.0	1712
FE838_RS20235	QMW88334.1|GT2	100	270	0	0	1	270	1	270	2.18e-200	552
FE838_RS20240	AVI59029.1|GT2	47.0	438	224	4	1	437	1	431	8.00e-133	394
FE838_RS20255	AAO76451.1|GT4	100	367	0	0	1	367	1	367	1.72e-264	722
FE838_RS20270	QMW88341.1|GT2	100	285	0	0	1	285	1	285	1.32e-213	587
FE838_RS20295	AAO76459.1|GT4	100	389	0	0	1	389	1	389	4.39e-285	776
FE838_RS20300	QMW88347.1|GT2	100	345	0	0	1	345	1	345	2.40e-253	692
LI279_RS14875	QUT57499.1|GH73	99.2	526	4	0	1	526	1	526	0.0	1018
LI279_RS15055	QUT57532.1|GH24	99.4	176	1	0	1	176	1	176	1.85e-125	355
HRU96_RS12215	UVQ24652.1|GH16_3	100	253	0	0	1	253	1	253	3.76e-197	542
HRU96_RS12220	BCA50473.1|CBM62	100	647	0	0	1	647	1	647	0.0	1352
HRU96_RS12375	BCA50505.1|GT4	100	380	0	0	25	404	1	380	9.48e-284	773
HRU96_RS12380	BCA50506.1|GT4	100	394	0	0	1	394	1	394	7.78e-302	819
HRU96_RS12385	BCA50507.1|GT2	100	338	0	0	1	338	1	338	1.82e-249	682
HRU96_RS12420	BCA50514.1|GT11	100	276	0	0	1	276	1	276	4.62e-214	587
HRU96_RS12425	BCA50515.1|GT4	100	402	0	0	1	402	1	402	2.16e-303	823
HRU96_RS12445	AMJ19575.1|GT9	48.3	356	181	3	5	359	2	355	1.61e-117	349
HRU96_RS12480	VEJ19452.1|GT4	64.8	338	111	3	7	343	373	703	1.13e-137	412
KGH32_RS19205	QRM97944.1|GT4	89.9	357	36	0	1	357	1	357	3.63e-245	672
KGH32_RS19210	CBK68805.1|GT32	91.0	256	23	0	1	256	1	256	7.17e-179	496
KGH32_RS19220	QUR43724.1|GT2	84.8	328	50	0	1	328	1	328	1.11e-213	590
KGH32_RS19225	CBK68808.1|GT2	95.3	339	16	0	1	339	1	339	4.25e-244	668
KGH32_RS19235	CBK68810.1|GT4	93.6	377	24	0	1	377	1	377	2.71e-257	705
KGH32_RS19245	UYU75289.1|GT2	99.4	328	2	0	1	328	1	328	2.10e-243	665
KGH32_RS13265	UWN77244.1|CE0	100	221	0	0	1	221	1	221	2.43e-159	444
KGH32_RS13320	QUR42017.1|GH16	100	286	0	0	1	286	1	286	5.03e-223	610
AMN54_RS00835	ALJ39758.1|GT8	100	327	0	0	1	327	1	327	1.87e-241	660
AMN54_RS00840	ALJ39759.1|GT4	100	394	0	0	1	394	1	394	3.40e-296	805
AMN54_RS06145	ALJ40802.1|GH43_2	99.9	697	1	0	1	697	1	697	0.0	1493
AMN54_RS27080	UVS18309.1|GH88|PL38	100	454	0	0	1	454	194	647	0.0	944
AMN54_RS27110	ADD61403.1|GH2	100	233	0	0	1	233	540	772	3.13e-176	509
AMN54_RS27290	QUT61389.1|GT2	100	211	0	0	1	211	59	269	1.97e-161	452
AMN54_RS27335	UWO07374.1|GT83	100	161	0	0	1	161	1	161	3.55e-106	319
AMN54_RS27455	QQA28694.1|GH36	100	243	0	0	1	243	206	448	1.50e-177	510
AMN54_RS27775	QUU00134.1|GH55	100	223	0	0	1	223	5	227	8.36e-157	464
K0G45_RS06630	UYU95227.1|GH18	96.1	509	19	1	1	509	1	508	0.0	989
PO065_RS08080	BEG62378.1|GH2	73.0	779	206	2	26	804	3	777	0.0	1218
PO065_RS08085	UYU44219.1|GH3	80.3	851	168	0	1	851	2	852	0.0	1455
PO065_RS08095	UBD17190.1|GH92	78.0	755	162	3	4	757	7	758	0.0	1278
PO078_RS04480	BDI74557.1|GH43_19	77.2	311	71	0	19	329	6	316	1.86e-182	511
PO078_RS00515	UBE46791.1|GH106	89.6	1039	108	0	1	1039	1	1039	0.0	1960
PO078_RS12990	UBF11820.1|CBM62	49.7	672	332	4	30	701	27	692	3.57e-237	680
KQP74_RS15920	UYU89431.1|GH73	100	170	0	0	1	170	1	170	6.51e-123	348
C4S64_RS26650	BEI55972.1|GH73	97.9	512	11	0	1	512	1	512	0.0	976
NXU88_RS05415	UVP29645.1|GH95	99.9	833	1	0	1	833	1	833	0.0	1706
NXU88_RS08380	UVQ42785.1|CBM67|GH78	100	775	0	0	1	775	1	775	0.0	1626
NXX31_RS26220	ASV45029.1|GH23	29.3	1000	601	19	665	1584	1930	2903	2.32e-106	384
NXX31_RS26240	QUB81822.1|GH24	33.1	2958	1602	87	30	2815	110	2861	0.0	1207
PO068_RS14055	BEI58445.1|GT2	66.8	328	109	0	2	329	1	328	1.73e-155	443
F9Z91_RS09435	CBK68802.1|GT4	100	371	0	0	1	371	1	371	3.16e-278	757
NXX00_RS16185	UVV78946.1|GT0	100	373	0	0	1	373	1	373	8.45e-284	771
I4W67_RS19055	UBD70826.1|GH43_19|GH43_29	86.4	308	41	1	19	326	337	643	3.18e-208	589
BMY23_RS03875	UVQ96674.1|GH20	88.7	662	75	0	1	662	1	662	0.0	1239
I2H14_RS02685	QQA06604.1|GH141	98.7	619	5	1	1	616	1	619	0.0	1281
NXY23_RS06555	CCO09620.2|GH1	30.3	918	551	20	7	874	21	899	6.43e-103	346
NXY23_RS10005	UVS55284.1|GT4	100	366	0	0	1	366	1	366	1.97e-274	747
NXY23_RS10030	UVS55288.1|GT4	100	351	0	0	1	351	1	351	3.06e-259	707
NXY23_RS10045	UVS55291.1|GT0	100	305	0	0	1	305	1	305	1.01e-218	601
NXY23_RS10050	UVS55292.1|GT11	100	300	0	0	1	300	1	300	2.33e-235	643
NXY23_RS19420	UBD10223.1|GT4	100	375	0	0	1	375	1	375	2.50e-277	755
NXY23_RS19430	UBD10221.1|GT2	100	325	0	0	1	325	1	325	7.28e-238	651
NXY23_RS19435	UVS52619.1|GT2	100	267	0	0	1	267	1	267	3.34e-198	546
KQP72_RS24565	UVP29637.1|GH97	98.1	257	1	1	41	293	1	257	3.05e-169	498
K0G56_RS25085	QUT80434.1|GT4	100	385	0	0	1	385	1	385	3.35e-287	781
K0G56_RS25090	QUT80433.1|GT0	100	395	0	0	1	395	1	395	5.38e-289	786
K0G56_RS25125	QUT80426.1|PL38	100	392	0	0	1	392	1	392	4.13e-296	804
K0G22_RS22835	WCR20995.1|GT4	58.4	310	125	1	2	311	4	309	5.92e-122	370
K0G22_RS22845	UHM92040.1|GT0	56.8	375	152	4	5	379	2	366	1.11e-143	417
K0G22_RS22890	AEE12909.1|GT2	56.5	333	138	3	4	332	5	334	6.39e-124	363
K0G22_RS12220	SNV46128.1|CBM62	35.3	617	358	15	24	617	17	615	9.56e-107	340
KQP59_RS00470	QUT71960.1|GT4	100	400	0	0	1	400	1	400	9.83e-299	811
KQP59_RS00490	QUT71964.1|GT4	100	346	0	0	1	346	1	346	8.68e-252	688
KQP59_RS00500	QUT71966.1|GT2	100	329	0	0	1	329	1	329	9.26e-243	664
KQP59_RS02760	CAN65674.1|GH28	42.9	546	282	7	73	614	111	630	9.81e-136	433
KQP59_RS02910	UYU72079.1|GT4	100	365	0	0	1	365	1	365	4.28e-273	744
KQP59_RS02925	UYU72082.1|GT2	100	298	0	0	1	298	1	298	1.17e-209	578
KQP59_RS02930	UYU72083.1|GT2	100	312	0	0	1	312	1	312	1.39e-224	617
KQP59_RS02945	UYU72086.1|GT4	100	366	0	0	1	366	1	366	4.97e-268	731
KQP59_RS03000	UVQ82524.1|GT0	66.8	376	121	2	1	376	1	372	3.94e-179	507
KQP59_RS03005	BCA49947.1|GT101	100	303	0	0	1	303	1	303	4.51e-230	630
KQP59_RS03010	QQA06724.1|GT4	100	385	0	0	1	385	1	385	6.48e-285	775
KQP59_RS03015	QUT70843.1|GT4	100	387	0	0	1	387	1	387	2.20e-293	797
KQP59_RS03020	ALJ42294.1|GT2	100	283	0	0	1	283	1	283	7.65e-212	582
KQP59_RS05355	ABM98857.2|GT4	65.6	305	105	0	2	306	7	311	3.26e-150	430
KQP59_RS05395	QUT70927.1|GH20	100	773	0	0	1	773	1	773	0.0	1570
KQP59_RS05410	QUT70930.1|GH18	100	375	0	0	1	375	1	375	3.91e-290	788
KQP59_RS05430	QUT70934.1|GH18	100	364	0	0	1	364	1	364	1.70e-283	770
KQP59_RS05460	BCA50056.1|GH18	100	373	0	0	1	373	1	373	6.01e-293	795
KQP59_RS05485	QUT70945.1|GH130	100	322	0	0	1	322	1	322	8.33e-256	696
KQP59_RS05490	QUT70946.1|GH92	100	756	0	0	1	756	1	756	0.0	1578
KQP59_RS05525	UYV02303.1|GH0	100	426	0	0	1	426	1	426	0.0	907
KQP59_RS05545	QUT72092.1|GH2	100	1231	0	0	1	1231	1	1231	0.0	2525
KQP59_RS05555	UVP56024.1|GH3	100	853	0	0	1	853	1	853	0.0	1731
KQP59_RS05560	QUT72095.1|CE20	100	572	0	0	1	572	1	572	0.0	1122
KQP59_RS05565	BCA51192.1|GH3	100	954	0	0	1	954	1	954	0.0	1915
KQP59_RS07510	BCA50887.1|GT2	100	390	0	0	1	390	1	390	1.42e-286	780
KQP59_RS07635	AAO76290.1|GT2	38.6	682	362	9	151	782	659	1333	1.59e-150	479
KQP59_RS07710	ACU62277.1|GH35	59.1	384	157	0	5	388	4	387	2.57e-160	479
KQP59_RS09465	QUT71175.1|GH13_38	100	565	0	0	1	565	1	565	0.0	1186
KQP59_RS09510	UYU73321.1|GH43_29	100	321	0	0	1	321	1	321	6.08e-253	689
KQP59_RS09515	BCA49671.1|GH51	100	660	0	0	1	660	1	660	0.0	1375
KQP59_RS09520	UYU73323.1|GH43_4	100	513	0	0	1	513	1	513	0.0	1085
KQP59_RS09555	BCA49663.1|GH43_4	100	641	0	0	1	641	1	641	0.0	1332
KQP59_RS09560	AXV50356.1|GH43_3	62.3	361	129	2	26	379	331	691	1.04e-158	467
KQP59_RS09590	UYU73337.1|GH146	100	802	0	0	1	802	1	802	0.0	1637
KQP59_RS09595	UYU73338.1|GH51_1	100	514	0	0	1	514	1	514	0.0	1057
KQP59_RS09630	UYU73345.1|GH31_3	100	748	0	0	1	748	1	748	0.0	1592
KQP59_RS09635	UVP40610.1|GH141	100	616	0	0	1	616	1	616	0.0	1282
KQP59_RS09770	UVQ23857.1|GH25	100	297	0	0	1	297	1	297	2.91e-223	612
KQP59_RS09775	CAG7868751.1|GT106	50.8	533	251	3	17	547	43	566	2.97e-179	535
KQP59_RS12980	UYU92011.1|GT0	100	394	0	0	1	394	1	394	3.17e-301	817
KQP59_RS13055	UYU73979.1|GT4	100	427	0	0	1	427	1	427	6.24e-302	822
KQP59_RS13120	CAI32746.2|GT4	51.4	434	171	4	6	439	1	394	6.78e-146	426
KQP59_RS15115	UYU74095.1|GH23	100	462	0	0	1	462	1	462	0.0	937
KQP59_RS15130	CUS04494.2|GH39	57.5	913	373	7	9	914	14	918	0.0	998
KQP59_RS15300	UYU69655.1|GT51	100	772	0	0	1	772	1	772	0.0	1579
KQP59_RS15385	UVP54299.1|CBM91|GH43_10	100	549	0	0	1	549	1	549	0.0	1174
KQP59_RS25325	QUT70389.1|CBM6|GH28	100	1097	0	0	1	1097	1	1097	0.0	2248
KQP59_RS15475	QUT70388.1|PL40	100	918	0	0	1	918	1	918	0.0	1870
KQP59_RS17685	AXV50356.1|GH43_3	57.8	360	144	3	25	376	332	691	1.11e-143	428
KQP59_RS17690	QKW18167.1|CBM13	43.3	646	331	11	49	685	51	670	6.97e-174	526
KQP59_RS17705	BCA48116.1|GH125	100	472	0	0	1	472	16	487	0.0	979
KQP59_RS17710	QUT69275.1|GH92	100	763	0	0	1	763	1	763	0.0	1608
KQP59_RS17715	UAY54902.1|CBM67	47.8	795	401	7	33	817	48	838	9.72e-266	763
KQP59_RS17725	BCA48112.1|GH76	100	420	0	0	1	420	1	420	0.0	862
KQP59_RS17740	QMW85901.1|GH76	100	429	0	0	1	429	1	429	0.0	900
KQP59_RS17765	UML63706.1|GH43_3	99.7	310	1	0	1	310	1	310	2.55e-244	666
KQP59_RS17775	QUT69263.1|GH43_26	100	370	0	0	1	370	1	370	1.85e-290	788
KQP59_RS17780	BCA48102.1|GH115	100	982	0	0	1	982	1	982	0.0	1985
KQP59_RS17790	BCA48091.1|CBM0	65.2	687	239	0	148	834	16	702	0.0	983
KQP59_RS17850	QDV47687.1|GH2	45.7	505	249	11	21	518	648	1134	2.59e-142	444
KQP59_RS17855	WDI41756.1|GH159	41.2	558	260	17	28	552	25	547	1.95e-119	382
KQP59_RS17860	QGJ70829.1|GH2	40.6	451	227	7	25	440	496	940	1.12e-104	347
KQP59_RS17890	BCA48077.1|GH76	100	492	0	0	1	492	1	492	0.0	1011
KQP59_RS17950	BCA48091.1|CBM0	97.1	692	20	0	146	837	11	702	0.0	1393
KQP59_RS17970	QUT73555.1|GH43_26	100	366	0	0	1	366	1	366	4.72e-291	789
KQP59_RS18060	UYU70166.1|GT28	100	372	0	0	1	372	1	372	2.97e-263	719
KQP59_RS19665	ALJ39613.1|GH43_31	100	329	0	0	1	329	1	329	6.86e-254	692
KQP59_RS19670	QDV47687.1|GH2	46.0	504	250	10	1	498	655	1142	4.63e-140	437
KQP59_RS19675	QEF96404.1|GH2	41.5	540	270	15	28	550	652	1162	1.71e-116	377
KQP59_RS19715	BCA52438.1|GH43	100	376	0	0	1	376	1	376	1.00e-297	807
KQP59_RS19720	WDI41756.1|GH159	44.6	529	276	9	19	533	24	549	1.45e-157	481
KQP59_RS19725	QQA08738.1|GH2	100	734	0	0	1	734	1	734	0.0	1500
KQP59_RS19750	UYU70489.1|GH66	100	592	0	0	1	592	1	592	0.0	1229
KQP59_RS19755	UYU93841.1|GH31	100	834	0	0	1	834	1	834	0.0	1745
KQP59_RS19775	UYU70494.1|GH32	100	548	0	0	1	548	1	548	0.0	1149
KQP59_RS19940	QZU79566.1|GH109	100	419	0	0	1	419	1	419	0.0	877
KQP59_RS19945	QUT69950.1|GH110	100	615	0	0	1	615	1	615	0.0	1265
KQP59_RS19975	UYU70530.1|CBM0	100	430	0	0	1	430	1	430	2.51e-314	853
KQP59_RS19980	UVP58204.1|CBM0	100	857	0	0	1	857	1	857	0.0	1719
KQP59_RS19985	QUT69942.1|GH109	100	467	0	0	1	467	1	467	0.0	969
KQP59_RS19995	UYU70534.1|GH2	100	1124	0	0	1	1124	1	1124	0.0	2348
KQP59_RS21720	AMJ20543.1|GH13_11	49.5	426	195	3	1	423	1	409	3.62e-139	409
KQP59_RS21850	CAD7245033.1|GT58	62.8	505	150	7	5	502	1054	1527	7.73e-188	581
KQP59_RS21995	UYU70916.1|GH97	100	671	0	0	1	671	1	671	0.0	1405
KQP59_RS22030	BCA50415.1|CE9	100	390	0	0	1	390	1	390	6.03e-288	783
KQP59_RS22035	QUT71313.1|CE9	100	388	0	0	1	388	1	388	9.56e-284	773
KQP59_RS22135	QUT71327.1|CBM62	100	670	0	0	1	670	1	670	0.0	1408
KQP59_RS23855	QWA11134.1|GT2	47.5	373	170	6	5	376	291	638	3.72e-103	323
KQP59_RS23860	QAY63367.1|GT2	61.1	288	111	1	1	288	316	602	1.45e-116	352
K0G90_RS24875	BCA51127.1|GT2	57.2	325	138	1	6	330	5	328	7.42e-121	355
K0G90_RS24880	AII69967.1|GT32	56.0	277	118	2	16	291	41	314	1.44e-109	325
EAJ10_RS05375	UVS10988.1|PL8_2	97.3	975	26	0	1	975	1	975	0.0	1917
EAJ10_RS07660	WCJ58599.1|GH50	36.2	685	308	17	54	633	35	695	6.44e-116	367
EAJ10_RS07665	BDF44213.1|GH51	44.2	556	283	9	44	596	19	550	1.08e-151	459
EAJ10_RS07670	BDF48254.1|GH0	45.7	385	202	3	20	402	1	380	3.84e-113	341
EAJ10_RS07675	QDM08775.1|CBM35	72.9	657	176	2	1	655	8	664	0.0	994
EAJ10_RS07690	UWN98294.1|GH139	64.9	741	233	3	10	729	24	758	0.0	1037
EAJ10_RS07695	USJ34449.1|GH147	40.2	834	463	15	6	818	7	825	8.16e-196	585
EAJ10_RS07700	ALJ58906.1|GH105	69.3	361	110	1	31	390	14	374	2.10e-197	554
EAJ10_RS07705	UWZ91587.1|GH105	53.4	562	241	7	28	585	390	934	9.48e-214	626
EAJ10_RS07710	QQY38345.1|GH154	74.0	393	102	0	10	402	23	415	3.45e-230	639
EAJ10_RS07715	QUT33912.1|GH97	69.7	628	188	2	20	645	19	646	0.0	927
EAJ10_RS07720	ADY35987.1|GH59	77.2	712	155	1	3	714	5	709	0.0	1159
EAJ10_RS07725	QKH84612.1|GH31	64.9	530	179	4	1	526	1	527	3.05e-270	750
EAJ10_RS07730	AII64663.1|GH43_19|GH43_29|GH43_34	89.7	954	98	0	1	954	1	954	0.0	1855
EAJ10_RS07735	AII64671.1|GH43_24	74.5	416	104	2	21	436	30	443	2.00e-247	686
ARB54_RS18575	QUU08814.1|GT4	81.5	378	70	0	2	379	4	381	7.08e-229	634
ARB54_RS18585	QJR69147.1|GT4	53.2	378	177	0	1	378	1	378	4.59e-144	419
ARB54_RS18595	QUU08817.1|GT4	71.2	393	113	0	1	393	1	393	3.78e-210	587
ARB54_RS24705	UWP44017.1|GT2	52.3	285	133	1	1	285	2	283	4.10e-109	323
K0G92_RS16055	UVQ94757.1|GT4	66.1	407	134	2	1	405	1	405	1.29e-202	569
K0G92_RS16060	BCA50506.1|GT4	72.5	404	100	2	1	404	1	393	6.71e-212	592
K0G92_RS16065	QUT65721.1|GT4	51.5	396	185	4	1	395	1	390	3.33e-133	392
PG790_RS05465	WDE98580.1|GH29	39.9	496	274	10	8	494	20	500	2.14e-109	353
PG790_RS05475	QIU93369.1|GH20	53.0	747	333	6	35	769	42	782	3.34e-279	793
PG790_RS05480	VTR91273.1|GH33	49.9	449	216	4	52	493	25	471	1.17e-147	449
PG790_RS05505	UVP11239.1|GH18	61.6	323	110	7	1	318	1	314	7.90e-135	390
