system number	system name	functional unit name	subsystem number	gene family	partition	annotation	secondary_names	gene.ID	gene.name	contig	start	stop	strand	is_fragment	genomic organization	product
1	CGC-Finder Model	PUL	13, 21, 23, 4, 5, 57, 60	KQP59_RS06470	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS12960		NC_004663.1	3199710	3201836	-	False	split, split, split, split, split, split, split	polyribonucleotide nucleotidyltransferase, polyribonucleotide nucleotidyltransferase, polyribonucleotide nucleotidyltransferase, polyribonucleotide nucleotidyltransferase, polyribonucleotide nucleotidyltransferase, polyribonucleotide nucleotidyltransferase, polyribonucleotide nucleotidyltransferase
1	CGC-Finder Model	PUL	11, 15, 16, 43, 5, 5	KQP59_RS19785	persistent	STP, STP, STP, STP, STP, STP		BT_RS15610		NC_004663.1	3905175	3906122	-	False	split, split, split, split, split, split	cysteine synthase A, cysteine synthase A, cysteine synthase A, cysteine synthase A, cysteine synthase A, cysteine synthase A
1	CGC-Finder Model	PUL	13, 14, 2, 3, 39, 65	KQP59_RS19775	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS15620		NC_004663.1	3906644	3908290	-	False	split, split, split, split, split, split	glycoside hydrolase family 32 protein, glycoside hydrolase family 32 protein, glycoside hydrolase family 32 protein, glycoside hydrolase family 32 protein, glycoside hydrolase family 32 protein, glycoside hydrolase family 32 protein
1	CGC-Finder Model	PUL	33, 6, 6, 9, 9, 92	DWY18_RS02270	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS15635		NC_004663.1	3910956	3913094	+	False	split, split, split, split, split, split	glycoside hydrolase family 31 protein, glycoside hydrolase family 31 protein, glycoside hydrolase family 31 protein, glycoside hydrolase family 31 protein, glycoside hydrolase family 31 protein, glycoside hydrolase family 31 protein
1	CGC-Finder Model	PUL	16, 19, 19, 21, 56, 9	KQP59_RS19755	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS15640		NC_004663.1	3913435	3915939	-	False	split, split, split, split, split, split	glycoside hydrolase family 31 protein, glycoside hydrolase family 31 protein, glycoside hydrolase family 31 protein, glycoside hydrolase family 31 protein, glycoside hydrolase family 31 protein, glycoside hydrolase family 31 protein
1	CGC-Finder Model	PUL	12, 14, 17, 19, 51, 8	KQP59_RS19750	persistent	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS15645		NC_004663.1	3915974	3917752	-	False	split, split, split, split, split, split	glycoside hydrolase family 66 protein, glycoside hydrolase family 66 protein, glycoside hydrolase family 66 protein, glycoside hydrolase family 66 protein, glycoside hydrolase family 66 protein, glycoside hydrolase family 66 protein
1	CGC-Finder Model	PUL	11, 11, 35, 7, 8, 8	KQP59_RS19740	persistent	TC, TC, TC, TC, TC, TC		BT_RS15655		NC_004663.1	3919317	3920807	-	False	split, split, split, split, split, split	RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein, RagB/SusD family nutrient uptake outer membrane protein
1	CGC-Finder Model	PUL	14, 15, 3, 41, 98	KQP59_RS19735	persistent	TC, TC, TC, TC, TC		BT_RS15660		NC_004663.1	3920823	3923822	-	False	split, split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
1	CGC-Finder Model	PUL	13, 18, 18, 43, 52	KQP59_RS19725	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS15670		NC_004663.1	3925763	3927967	-	False	split, split, split, split, split	glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein, glycoside hydrolase family 2 TIM barrel-domain containing protein
1	CGC-Finder Model	PUL	29, 4, 59, 6, 8	KQP59_RS19720	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS15675		NC_004663.1	3928001	3929668	-	False	split, split, split, split, split	arylsulfatase, arylsulfatase, arylsulfatase, arylsulfatase, arylsulfatase
1	CGC-Finder Model	PUL	10, 10, 36, 7, 94	KQP59_RS19715	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS15680		NC_004663.1	3929665	3930795	-	False	split, split, split, split, split	family 43 glycosylhydrolase, family 43 glycosylhydrolase, family 43 glycosylhydrolase, family 43 glycosylhydrolase, family 43 glycosylhydrolase
1	CGC-Finder Model	PUL	10, 14, 2, 2, 51	AMN54_RS00125	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS15690		NC_004663.1	3932466	3934463	-	False	split, split, split, split, split	alpha-L-arabinofuranosidase C-terminal domain-containing protein, alpha-L-arabinofuranosidase C-terminal domain-containing protein, alpha-L-arabinofuranosidase C-terminal domain-containing protein, alpha-L-arabinofuranosidase C-terminal domain-containing protein, alpha-L-arabinofuranosidase C-terminal domain-containing protein
1	CGC-Finder Model	PUL	19, 3, 3, 86, 9	AMN54_RS00120	shell	STP, TF, TF, TF, TF		BT_RS15695		NC_004663.1	3934719	3938750	+	False	split, split, split, split, split	two-component regulator propeller domain-containing protein, two-component regulator propeller domain-containing protein, two-component regulator propeller domain-containing protein, two-component regulator propeller domain-containing protein, two-component regulator propeller domain-containing protein
1	CGC-Finder Model	PUL	12, 12, 13, 14, 19, 20, 30, 31, 32, 34, 4, 46, 6	DWY18_RS17155	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS18150		NC_004663.1	4657656	4659080	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split	sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase, sialate O-acetylesterase
1	CGC-Finder Model	PUL	29, 42, 44, 51, 51, 52, 53, 57, 58, 62, 7, 7, 70	DWY18_RS17150	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS18155		NC_004663.1	4659096	4660709	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split	beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase, beta-N-acetylhexosaminidase
1	CGC-Finder Model	PUL	14, 14, 15, 23, 3, 3, 35, 36, 36, 37, 5, 51, 7	I2D73_RS03335	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS18160		NC_004663.1	4660728	4663490	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split	beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein, beta galactosidase jelly roll domain-containing protein
1	CGC-Finder Model	PUL	10, 11, 12, 14, 14, 15, 15, 16, 36, 38, 42, 47, 50	DWY18_RS17135	shell	STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP, STP		BT_RS18170		NC_004663.1	4664397	4665446	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split	SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein, SIS domain-containing protein
1	CGC-Finder Model	PUL	16, 17, 32, 34, 38, 40, 41, 47, 50, 50, 52, 54, 56, 75	DWY18_RS17120	shell	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS18185		NC_004663.1	4669160	4672315	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split	TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor, TonB-dependent receptor
1	CGC-Finder Model	PUL	101, 19, 24, 26, 29, 30, 31, 32, 32, 33, 33, 33, 4, 4, 42, 42, 43, 45, 5, 56, 60, 63, 75, 77, 82, 88, 96	NXW65_RS19000	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS18195		NC_004663.1	4673561	4674967	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter, sugar porter family MFS transporter
1	CGC-Finder Model	PUL	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 12, 17, 19, 20, 22, 23, 3	DWY18_RS17100	shell	CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme, CAZyme		BT_RS18205		NC_004663.1	4676457	4677635	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase, prolyl oligopeptidase family serine peptidase
1	CGC-Finder Model	PUL	10, 3, 3, 3, 4, 4, 4, 5, 5, 54, 55, 59, 61, 7, 7, 72, 77, 8, 8, 9	HMPREF9007_RS07680	persistent	STP, STP, STP, STP, STP, STP, STP, STP, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF, TF		BT_RS18210		NC_004663.1	4677750	4678895	-	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator, DNA-binding transcriptional regulator
1	CGC-Finder Model	PUL	11, 11, 12, 12, 13, 13, 14, 14, 17, 18, 4, 5, 5, 5, 58, 59, 6, 6, 6, 63, 65, 7, 7, 7, 7, 7, 75, 77, 8, 8, 8, 8, 8, 80, 9, 9	KQP59_RS03350	persistent	TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC, TC		BT_RS01940		NC_004663.1	486611	487405	+	False	split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split, split	polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein, polysaccharide biosynthesis/export family protein
