Annotate Name	Annotate Length	Target Name	Target Length	i-Evalue	Annotate From	Annotate To	Target From	Target To	Coverage	Annotate File Name	Type
3.A.1.105.20	358	WP_011107326.1	367	2.1699999999999998e-54	1	354	1	363	98.9	TC	TC
3.A.1.105.15	368	WP_011107327.1	371	1.7399999999999999e-38	8	366	5	370	98.7	TC	TC
C40.UPW	220	WP_011107334.1	588	1.38e-09	3	114	32	128	16.5	PEPTIDASE	Peptidase
2.A.17.1.7	496	WP_011107335.1	504	5.76e-39	18	455	2	462	91.5	TC	TC
S09.UPD	260	WP_011107338.1	699	1.19e-202	1	260	434	693	37.2	PEPTIDASE	Peptidase
2.A.66.1.28	464	WP_011107339.1	443	1.4200000000000002e-32	20	454	8	443	98.4	TC	TC
9.B.168.1.2	483	WP_011107340.1	483	0.0	1	483	1	483	100.0	TC	TC
9.B.18.2.2	640	WP_011107342.1	641	7.329999999999998e-113	169	578	173	612	68.6	TC	TC
9.B.18.2.4	355	WP_011107344.1	354	1.83e-31	4	331	13	346	94.4	TC	TC
9.B.18.1.3	453	WP_011107355.1	197	1.71e-35	265	451	1	197	100.0	TC	TC
1.B.18.3.3	263	WP_011107357.1	317	7.249999999999999e-30	10	257	64	304	76.0	TC	TC
8.A.3.3.4	815	WP_011107358.1	812	1.44e-76	3	784	7	786	96.1	TC	TC
3.D.6.1.5	435	WP_011107360.1	445	4.14e-117	3	431	2	434	97.3	TC	TC
2.A.33.1.1	388	WP_011107366.1	439	1.12e-91	1	382	4	431	97.5	TC	TC
M56.UPW	269	WP_011107367.1	548	4.0700000000000004e-181	1	269	4	272	49.1	PEPTIDASE	Peptidase
3.A.25.2.1	584	WP_011107370.1	230	8.82e-35	89	299	2	209	90.4	TC	TC
9.B.238.3.1	568	WP_011107375.1	660	1.51e-38	171	422	409	653	37.1	TC	TC
ATPase_2	233	WP_011107381.1	383	6.883867237712078e-13	1	231	19	262	0.9914163090128756	STP	STP
S26.UPA	215	WP_011107388.1	240	2.05e-167	1	215	26	240	89.6	PEPTIDASE	Peptidase
2.A.6.3.6	1016	WP_011107391.1	1035	2.89e-96	8	999	6	1015	97.6	TC	TC
2.A.6.3.15	1044	WP_011107392.1	1081	6.31e-33	3	1003	8	1071	98.4	TC	TC
M38.UNW	353	WP_011107394.1	390	5.369999999999999e-258	1	353	19	371	90.5	PEPTIDASE	Peptidase
8.A.88.2.3	454	WP_011107395.1	119	9.24e-08	25	104	9	90	68.9	TC	TC
2.A.6.1.5	423	WP_011107396.1	420	1.02e-11	26	383	13	383	88.3	TC	TC
4.C.1.1.4	561	WP_011107399.1	554	5.6100000000000004e-33	26	482	8	474	84.3	TC	TC
HATPase_c	111	WP_011107401.1	438	1.478729807457377e-18	2	107	334	437	0.954954954954955	STP	STP
3.A.23.1.1	530	WP_011107402.1	447	1.88e-50	195	524	149	444	66.2	TC	TC
Response_reg	112	WP_011107402.1	447	1.4954040298578611e-18	1	111	7	121	0.9910714285714286	STP	STP
AAA	132	WP_011107402.1	447	9.643375538727853e-07	1	118	171	298	0.8939393939393939	STP	STP
HTH_8	42	WP_011107402.1	447	7.829979630123165e-16	1	42	404	445	1.0	STP	STP
3.A.2.1.7	248	WP_011107411.1	368	2.49e-14	59	240	163	356	52.7	TC	TC
3.A.2.1.14	502	WP_011107412.1	527	1.3500000000000002e-192	3	492	5	516	97.2	TC	TC
C11.006	258	WP_011107416.1	393	5.15e-190	1	258	34	291	65.6	PEPTIDASE	Peptidase
HTH_18	81	WP_011107417.1	299	1.2757071714157499e-18	3	78	221	295	0.9382716049382716	STP	STP
Trans_reg_C	77	WP_011107418.1	231	5.890227297389449e-19	5	77	158	228	0.948051948051948	TF	TF
Response_reg	112	WP_011107418.1	231	1.176834291639219e-31	1	111	8	117	0.9910714285714286	STP	STP
Trans_reg_C	77	WP_011107418.1	231	5.890227297389449e-19	5	77	158	228	0.948051948051948	STP	STP
2.A.81.1.6	561	WP_011107422.1	564	3e-104	1	554	1	557	98.8	TC	TC
Aminotran_1_2	363	WP_011107424.1	426	1.6639470056450497e-07	69	315	83	332	0.6804407713498623	STP	STP
X52.001	311	WP_011107425.1	779	8.91e-13	1	261	493	732	30.8	PEPTIDASE	Peptidase
HATPase_c	111	WP_011107427.1	1415	5.78976143579085e-14	9	109	674	794	0.90990990990991	STP	STP
HATPase_c	111	WP_011107427.1	1415	7.891002175925895e-06	1	109	1299	1414	0.981981981981982	STP	STP
8.A.46.3.4	674	WP_011107430.1	601	3.38e-30	19	665	14	599	97.5	TC	TC
S1_20	1760	WP_011107432.1	682	1.48e-44	19	690	21	657	93.4	SULFATLAS	Sulfatase
NUDIX	131	WP_011107446.1	243	1.7031753646211317e-10	2	116	13	145	0.8778625954198473	STP	STP
2.A.1.1.3	491	WP_011107448.1	484	2.86e-147	1	478	1	480	99.2	TC	TC
2.A.131.1.5	236	WP_011107453.1	235	3.72e-67	1	231	1	233	99.1	TC	TC
3.A.4.1.1	583	WP_011107454.1	570	6.02e-166	6	565	10	565	97.5	TC	TC
2.A.59.1.6	357	WP_011107455.1	352	2.04e-169	12	350	6	344	96.3	TC	TC
9.B.245.1.1	348	WP_011107457.1	349	8.25e-130	1	347	1	349	100.0	TC	TC
2.C.1.4.3	320	WP_011107462.1	443	6.18e-46	212	320	333	441	24.6	TC	TC
M56.UPW	136	WP_011107462.1	443	5e-90	1	136	104	239	30.7	PEPTIDASE	Peptidase
9.B.238.3.1	568	WP_011107466.1	908	1.3e-50	174	562	528	906	41.7	TC	TC
FHA	69	WP_011107470.1	177	1.2746684798090204e-08	3	69	91	165	0.9710144927536232	STP	STP
HATPase_c	111	WP_011107493.1	425	7.720794572141603e-23	2	108	319	424	0.963963963963964	STP	STP
3.A.23.1.1	530	WP_011107494.1	458	1.73e-49	193	418	157	382	49.3	TC	TC
0037176	98	WP_011107494.1	458	3.543272182188725e-15	1	97	370	458	0.9897959183673468	TF	TF
Response_reg	112	WP_011107494.1	458	2.6108675999388804e-21	1	111	10	124	0.9910714285714286	STP	STP
AAA	132	WP_011107494.1	458	4.715675273552857e-06	1	117	181	307	0.8863636363636364	STP	STP
HTH_8	42	WP_011107494.1	458	8.55215341418276e-14	2	42	416	456	0.9761904761904762	STP	STP
1.B.14.6.17	1041	WP_011107503.1	1070	1.14e-79	29	1041	53	1070	95.1	TC	TC
0038966	94	WP_011107510.1	156	3.2083096488837194e-08	28	76	2	50	0.5212765957446809	TF	TF
3.A.5.1.1	497	WP_011107516.1	319	1.54e-93	199	493	15	315	94.4	TC	TC
3.A.1.131.1	306	WP_011107522.1	247	2.41e-63	4	230	5	234	93.1	TC	TC
HisKA	64	WP_011107523.1	425	1.4956838402758674e-10	2	64	216	281	0.984375	STP	STP
HATPase_c	111	WP_011107523.1	425	5.574573585805514e-09	9	91	333	408	0.7477477477477478	STP	STP
Trans_reg_C	77	WP_011107524.1	225	9.128586194634788e-18	2	77	146	222	0.987012987012987	TF	TF
Response_reg	112	WP_011107524.1	225	1.5565968410927192e-29	1	112	3	113	1.0	STP	STP
Trans_reg_C	77	WP_011107524.1	225	9.128586194634788e-18	2	77	146	222	0.987012987012987	STP	STP
3.A.1.105.16	355	WP_011107544.1	329	8.42e-07	1	80	1	78	23.7	TC	TC
3.E.1.5.3	2205	WP_011107547.1	1329	1.96e-12	905	1117	984	1179	14.7	TC	TC
HTH_AraC	42	WP_011107547.1	1329	2.8225308965227136e-08	8	40	1278	1311	0.7857142857142857	TF	TF
Y_Y_Y	66	WP_011107547.1	1329	1.952791504737719e-14	1	65	695	760	0.9848484848484848	STP	STP
HisKA	64	WP_011107547.1	1329	4.457292880631816e-06	2	62	801	864	0.953125	STP	STP
HATPase_c	111	WP_011107547.1	1329	3.3252162457820625e-22	2	109	913	1022	0.972972972972973	STP	STP
Response_reg	112	WP_011107547.1	1329	3.1034444089620656e-23	1	111	1065	1175	0.9910714285714286	STP	STP
HTH_18	81	WP_011107547.1	1329	3.351162112126659e-18	5	80	1239	1313	0.9382716049382716	STP	STP
3.A.3.4.5	912	WP_011107551.1	883	5.09e-305	29	909	9	879	98.6	TC	TC
S1_19	1513	WP_011107553.1	950	1.57e-58	547	1133	42	587	57.5	SULFATLAS	Sulfatase
S1_19	1513	WP_011107554.1	1092	5.38e-206	490	1483	23	1067	95.7	SULFATLAS	Sulfatase
9.B.238.3.6	642	WP_011107555.1	499	2.95e-28	397	627	268	487	44.1	TC	TC
HTH_AraC	42	WP_011107556.1	281	1.324261495814511e-07	1	41	241	279	0.9761904761904762	TF	TF
AraC_binding	136	WP_011107556.1	281	9.081154663127353e-05	26	78	40	91	0.3897058823529412	STP	STP
HTH_18	81	WP_011107556.1	281	7.1498658706246345e-19	1	80	202	280	0.9876543209876544	STP	STP
S1_7	874	WP_011107563.1	698	2.3299999999999998e-54	4	327	409	697	41.4	SULFATLAS	Sulfatase
Nitroreductase	170	WP_011107566.1	242	1.104313122447682e-28	3	169	9	218	0.9823529411764704	STP	STP
S09.UPW	256	WP_011107568.1	262	1.33e-192	1	256	3	258	97.7	PEPTIDASE	Peptidase
S1_8	1637	WP_011107573.1	1290	2.47e-155	10	929	8	898	69.1	SULFATLAS	Sulfatase
S1_6	891	WP_011107575.1	295	1.41e-35	10	268	57	295	81.0	SULFATLAS	Sulfatase
S09.UPW	227	WP_011107577.1	653	1.4800000000000003e-163	1	227	179	405	34.8	PEPTIDASE	Peptidase
S1_15	1051	WP_011107578.1	445	2.26e-36	31	335	30	379	78.7	SULFATLAS	Sulfatase
1.B.14.6.17	1041	WP_011107583.1	1102	1.11e-69	5	1041	1	1102	100.0	TC	TC
2.A.1.25.6	433	WP_011107587.1	443	3.38e-88	4	414	10	427	94.4	TC	TC
S1_71	615	WP_011107588.1	734	4.02e-20	486	615	603	734	18.0	SULFATLAS	Sulfatase
8.A.46.2.1	514	WP_011107590.1	527	2.77e-114	1	514	7	527	98.9	TC	TC
1.B.14.6.13	940	WP_011107592.1	1097	2.04e-282	9	940	169	1097	84.7	TC	TC
8.A.46.2.2	537	WP_011107593.1	546	1.85e-63	16	534	13	536	96.0	TC	TC
8.A.46.2.1	514	WP_011107596.1	514	0.0	1	514	1	514	100.0	TC	TC
S1_16	982	WP_011107598.1	773	5.5e-176	14	546	1	535	69.2	SULFATLAS	Sulfatase
9.B.171.1.2	180	WP_011107605.1	189	1.36e-47	3	180	2	189	99.5	TC	TC
9.B.304.1.12	406	WP_011107610.1	345	1.6e-87	63	403	1	342	99.1	TC	TC
LytTR	98	WP_011107611.1	259	2.9810381521352975e-22	1	97	158	257	0.9897959183673468	TF	TF
Response_reg	112	WP_011107611.1	259	3.9411065657544206e-11	2	111	7	114	0.9821428571428572	STP	STP
LytTR	98	WP_011107611.1	259	2.9810381521352975e-22	1	97	158	257	0.9897959183673468	STP	STP
S09.UPW	277	WP_011107614.1	515	7.61e-204	1	277	1	277	53.8	PEPTIDASE	Peptidase
2.A.37.1.5	558	WP_011107617.1	748	7.57e-39	1	388	1	382	51.1	TC	TC
TrkA_C	70	WP_011107617.1	748	4.3680572655890533e-16	2	66	593	659	0.9285714285714286	STP	STP
TrkA_C	70	WP_011107617.1	748	8.710134135592581e-12	4	63	685	743	0.8571428571428571	STP	STP
3.A.18.1.1	411	WP_011107635.1	444	4.69e-49	59	377	18	334	71.4	TC	TC
ATPase_2	233	WP_011107640.1	599	1.5265629877328664e-05	9	164	323	488	0.6695278969957081	STP	STP
GyrI-like	155	WP_011107647.1	156	2.219459642897811e-23	2	154	6	155	0.9870967741935484	STP	STP
1.B.14.6.14	830	WP_011107653.1	858	3.99e-97	2	822	7	850	98.4	TC	TC
3.A.1.109.5	439	WP_011107656.1	463	6.38e-08	27	407	44	444	86.6	TC	TC
2.A.6.2.25	408	WP_011107657.1	409	1.97e-07	3	369	2	373	91.0	TC	TC
2.A.23.2.7	574	WP_011107661.1	389	2.01e-12	341	486	227	372	37.5	TC	TC
4.C.1.1.4	561	WP_011107663.1	552	4.87e-34	23	482	3	472	85.1	TC	TC
S1_14	989	WP_011107667.1	580	4.45e-19	35	477	27	507	82.9	SULFATLAS	Sulfatase
9.B.238.3.2	511	WP_011107668.1	641	4.0000000000000003e-29	234	488	395	637	37.9	TC	TC
G05.UPW	178	WP_011107670.1	298	2.3e-108	1	178	53	230	59.7	PEPTIDASE	Peptidase
3.A.8.1.1	228	WP_011107672.1	193	2.06e-13	70	220	43	189	76.2	TC	TC
LytTR	98	WP_011107682.1	266	2.157526002206849e-23	2	97	166	264	0.979591836734694	TF	TF
Response_reg	112	WP_011107682.1	266	2.7434634068151025e-11	3	111	8	114	0.9732142857142856	STP	STP
LytTR	98	WP_011107682.1	266	2.157526002206849e-23	2	97	166	264	0.979591836734694	STP	STP
9.B.304.1.12	406	WP_011107683.1	351	1.25e-138	58	406	2	351	99.7	TC	TC
GntR	64	WP_011107685.1	331	7.259892322417112e-14	3	64	18	79	0.96875	TF	TF
Peripla_BP_3	164	WP_011107685.1	331	9.159746247513504e-06	82	163	255	330	0.5	STP	STP
3.A.1.11.8	357	WP_011107690.1	449	3.05e-48	1	338	1	384	85.5	TC	TC
3.A.1.132.4	315	WP_011107699.1	282	3.57e-26	1	245	1	240	85.1	TC	TC
C11.005	325	WP_011107701.1	399	2.46e-238	1	325	28	352	81.5	PEPTIDASE	Peptidase
C40.009	129	WP_011107705.1	328	3.01e-90	1	129	179	307	39.3	PEPTIDASE	Peptidase
9.B.126.2.2	396	WP_011107706.1	439	2.28e-47	6	294	45	335	66.3	TC	TC
Nitroreductase	170	WP_011107707.1	178	4.2453195928392285e-14	81	170	67	156	0.5294117647058824	STP	STP
9.B.304.1.8	440	WP_011107708.1	332	1.05e-16	144	340	129	330	60.8	TC	TC
LytTR	98	WP_011107709.1	228	1.1932673050152989e-19	2	96	138	226	0.9693877551020408	TF	TF
Response_reg	112	WP_011107709.1	228	1.4498275137887546e-19	2	112	5	111	0.9910714285714286	STP	STP
LytTR	98	WP_011107709.1	228	1.1932673050152989e-19	2	96	138	226	0.9693877551020408	STP	STP
3.A.1.7.5	302	WP_011107710.1	398	4.08e-55	37	301	133	396	66.3	TC	TC
TPR_1	34	WP_011107712.1	478	1.1329152386459876e-06	2	29	235	262	0.8235294117647058	STP	STP
TPR_1	34	WP_011107712.1	478	8.565608338061283e-08	2	34	312	344	0.9705882352941176	STP	STP
9.B.168.1.1	300	WP_011107713.1	294	1.5500000000000001e-58	1	283	1	293	99.7	TC	TC
9.B.146.1.4	379	WP_011107718.1	368	8.850000000000001e-132	3	367	2	362	98.1	TC	TC
4.D.1.3.3	1435	WP_011107719.1	270	2.58e-05	23	217	6	202	73.0	TC	TC
S01.UNB	135	WP_011107737.1	568	4.71e-33	1	134	49	183	23.8	PEPTIDASE	Peptidase
Aminotran_1_2	363	WP_011107743.1	395	4.5015882548406416e-66	2	362	42	383	0.9944903581267218	STP	STP
C26.965	196	WP_011107745.1	196	1.06e-144	1	196	1	196	100.0	PEPTIDASE	Peptidase
C56.UNW	116	WP_011107746.1	197	1.41e-79	1	116	36	151	58.9	PEPTIDASE	Peptidase
8.A.5.1.6	324	WP_011107747.1	278	5.92e-17	36	311	24	253	82.7	TC	TC
2.A.66.1.28	464	WP_011107748.1	454	1.61e-29	20	412	13	403	86.1	TC	TC
HTH_18	81	WP_011107753.1	296	1.1130827195222551e-18	1	80	214	292	0.9876543209876544	STP	STP
2.A.115.2.8	222	WP_011107754.1	223	9.99e-35	3	216	4	216	95.5	TC	TC
TetR_N	47	WP_011107755.1	207	3.3934133835654122e-18	1	47	14	60	1.0	STP	STP
S41.UPB	379	WP_011107757.1	1102	1.96e-264	1	378	723	1100	34.3	PEPTIDASE	Peptidase
9.B.14.3.3	353	WP_011107762.1	263	8.03e-30	200	349	116	260	55.1	TC	TC
5.A.3.5.3	478	WP_011107764.1	493	3.79e-144	38	478	52	492	89.5	TC	TC
1.B.14.1.33	708	WP_011107767.1	718	4e-10	105	552	100	586	67.8	TC	TC
I39.UPW	123	WP_011107767.1	718	2.18e-09	1	119	31	152	17.0	PEPTIDASE	Peptidase
HTH_18	81	WP_011107775.1	272	1.7947315637900263e-16	2	79	180	257	0.9629629629629628	STP	STP
1.B.14.6.16	1036	WP_011107780.1	1042	3.56e-114	21	1036	26	1042	97.6	TC	TC
Aminotran_1_2	363	WP_011107783.1	384	5.190699652238429e-55	2	363	38	382	0.9972451790633609	STP	STP
9.B.34.1.7	802	WP_011107787.1	785	7.06e-29	293	651	389	753	46.5	TC	TC
3.B.1.1.5	145	WP_011107788.1	174	7.16e-09	11	112	19	141	70.7	TC	TC
S1_37	1032	WP_011107789.1	503	3.91e-76	776	1027	190	441	50.1	SULFATLAS	Sulfatase
9.B.171.1.2	180	WP_011107790.1	195	1.04e-48	23	180	33	195	83.6	TC	TC
2.A.14.1.2	560	WP_011107792.1	499	3.25e-67	21	546	6	494	98.0	TC	TC
9.B.304.1.11	347	WP_011107797.1	368	6.11e-20	137	344	153	364	57.6	TC	TC
1.B.14.6.5	792	WP_011107799.1	825	5.43e-41	19	683	69	735	80.8	TC	TC
3.A.1.122.20	419	WP_011107802.1	806	1.06e-07	140	358	538	750	26.4	TC	TC
PAS	113	WP_011107804.1	416	9.80459130054568e-05	2	54	115	167	0.4690265486725664	STP	STP
HATPase_c	111	WP_011107804.1	416	2.6449434565817164e-22	1	108	312	416	0.972972972972973	STP	STP
4.D.1.1.2	412	WP_011107806.1	390	1.32e-06	15	131	18	143	32.3	TC	TC
Aminotran_1_2	363	WP_011107809.1	399	8.934398945409518e-51	2	359	32	383	0.9862258953168044	STP	STP
3.A.1.120.8	558	WP_011107811.1	622	6.66e-97	13	534	13	523	82.2	TC	TC
0037861	115	WP_011107838.1	92	5.026586184796873e-08	29	88	28	85	0.5217391304347826	TF	TF
1.B.14.6.14	830	WP_011107841.1	850	2.97e-86	9	822	14	842	97.5	TC	TC
PAS	113	WP_011107842.1	430	2.6902520746711003e-06	2	48	112	158	0.415929203539823	STP	STP
HATPase_c	111	WP_011107842.1	430	3.2387725593303116e-11	2	106	331	428	0.945945945945946	STP	STP
3.A.1.122.20	233	WP_011107844.1	221	4.42e-74	4	219	1	217	98.2	TC	TC
Pyr_redox_2	292	WP_011107846.1	463	3.0919695608934063e-50	1	292	11	331	1.0	STP	STP
3.A.7.14.2	334	WP_011107847.1	301	6.03e-22	67	196	53	174	40.5	TC	TC
HTH_18	81	WP_011107849.1	279	2.6658246032461778e-17	1	80	195	273	0.9876543209876544	STP	STP
Pyr_redox_2	292	WP_011107850.1	457	2.0459040141601714e-60	1	281	4	314	0.9623287671232876	STP	STP
NUDIX	131	WP_011107851.1	262	4.754872070867694e-17	5	130	138	255	0.9618320610687024	STP	STP
1.B.14.6.16	1036	WP_011107855.1	1114	1.61e-93	11	1028	13	1108	98.4	TC	TC
8.A.46.1.5	545	WP_011107856.1	442	1.71e-17	98	233	97	240	32.6	TC	TC
3.D.2.3.1	1086	WP_011107857.1	368	5.11e-36	57	430	1	353	95.9	TC	TC
HD	122	WP_011107864.1	212	7.032979484586024e-06	3	119	31	127	0.9590163934426228	STP	STP
3.A.6.1.2	430	WP_011107884.1	722	2.28e-13	141	380	464	700	32.8	TC	TC
FecR	96	WP_011107892.1	335	1.547991687148182e-17	6	95	119	209	0.9375	STP	STP
1.B.14.6.17	1041	WP_011107893.1	1150	5.2000000000000004e-110	27	1041	127	1150	89.0	TC	TC
S1_16	982	WP_011107895.1	519	1.6600000000000002e-73	89	532	65	490	82.1	SULFATLAS	Sulfatase
S1_20	500	WP_011107896.1	500	0.0	1	500	1	500	100.0	SULFATLAS	Sulfatase
S1_15	515	WP_011107897.1	515	0.0	1	515	1	515	100.0	SULFATLAS	Sulfatase
S1_16	1018	WP_011107898.1	605	6.31e-133	518	1013	34	477	73.4	SULFATLAS	Sulfatase
S1_16	982	WP_011107900.1	776	2.33e-104	35	537	24	535	66.0	SULFATLAS	Sulfatase
HTH_AraC	42	WP_011107906.1	1321	1.7961594267441588e-10	7	40	1273	1307	0.8095238095238095	TF	TF
Y_Y_Y	66	WP_011107906.1	1321	1.6141122944958356e-11	5	65	694	752	0.9242424242424242	STP	STP
HisKA	64	WP_011107906.1	1321	4.6970723171112595e-11	2	62	804	867	0.953125	STP	STP
HATPase_c	111	WP_011107906.1	1321	9.327571315743767e-21	3	110	917	1024	0.972972972972973	STP	STP
Response_reg	112	WP_011107906.1	1321	1.1949798499073256e-27	1	111	1063	1174	0.9910714285714286	STP	STP
HTH_18	81	WP_011107906.1	1321	3.5369402922677035e-18	1	80	1231	1309	0.9876543209876544	STP	STP
S1_20	509	WP_011107907.1	509	0.0	1	509	1	509	100.0	SULFATLAS	Sulfatase
1.D.194.1.2	150	WP_011107910.1	137	5.55e-13	46	136	33	126	68.6	TC	TC
9.B.18.1.3	453	WP_011107913.1	208	5.98e-57	252	451	6	206	96.6	TC	TC
2.A.66.2.23	499	WP_011107921.1	480	2.07e-35	17	401	4	391	80.8	TC	TC
9.B.238.3.1	568	WP_011107929.1	601	2.56e-34	188	421	378	600	37.1	TC	TC
3.A.1.131.2	211	WP_011107930.1	484	7.1e-17	6	188	267	466	41.3	TC	TC
2.C.1.4.4	272	WP_011107933.1	350	4.04e-05	196	262	260	326	19.1	TC	TC
TPR_1	34	WP_011107937.1	734	6.03476433152289e-05	2	32	638	668	0.9117647058823528	STP	STP
3.B.1.1.2	373	WP_011107939.1	386	3.43e-127	15	370	19	385	95.1	TC	TC
TPR_1	34	WP_011107940.1	444	5.899941492755295e-07	3	34	83	114	0.9411764705882352	STP	STP
TPR_2	34	WP_011107940.1	444	3.1117864451369265e-05	3	34	252	283	0.9411764705882352	STP	STP
3.A.1.122.1	371	WP_011107941.1	350	1.79e-08	7	362	1	333	95.1	TC	TC
9.B.18.1.3	453	WP_011107947.1	208	5.98e-57	252	451	6	206	96.6	TC	TC
FecR	96	WP_011107954.1	283	5.321150421121397e-17	8	96	95	180	0.9270833333333334	STP	STP
HTH_AraC	42	WP_011107956.1	1346	4.677969480578821e-08	10	40	1288	1319	0.7380952380952381	TF	TF
Y_Y_Y	66	WP_011107956.1	1346	1.1055690336892359e-16	1	65	700	764	0.9848484848484848	STP	STP
HisKA	64	WP_011107956.1	1346	2.830422103785085e-06	5	62	808	868	0.90625	STP	STP
HATPase_c	111	WP_011107956.1	1346	9.08559083590366e-22	2	110	917	1027	0.981981981981982	STP	STP
Response_reg	112	WP_011107956.1	1346	2.3659733725256164e-25	1	110	1071	1180	0.9821428571428572	STP	STP
HTH_18	81	WP_011107956.1	1346	4.436207744216368e-19	1	79	1243	1320	0.9753086419753086	STP	STP
HisKA	64	WP_011107957.1	639	5.865295042473107e-14	1	63	421	486	0.984375	STP	STP
HATPase_c	111	WP_011107957.1	639	1.6708031578391805e-15	3	108	534	638	0.954954954954955	STP	STP
3.A.1.122.18	664	WP_011107958.1	923	2.43e-10	48	218	384	542	17.2	TC	TC
S1_7	1191	WP_011107965.1	627	1.0999999999999999e-47	758	1071	135	449	50.2	SULFATLAS	Sulfatase
1.C.96.1.3	608	WP_011107968.1	751	1e-38	64	335	456	747	38.9	TC	TC
S1_11	1268	WP_011107971.1	1019	5.19e-125	152	798	335	1015	66.8	SULFATLAS	Sulfatase
S1_15	1469	WP_011107972.1	853	6.3e-109	651	1462	43	846	94.3	SULFATLAS	Sulfatase
2.A.37.4.2	820	WP_011107975.1	741	1.1e-77	23	422	57	457	54.1	TC	TC
C01.UPA	368	WP_011107980.1	394	3.58e-279	1	368	16	383	93.4	PEPTIDASE	Peptidase
LytTR	98	WP_011107985.1	242	3.465242096319673e-21	2	97	145	236	0.979591836734694	TF	TF
Response_reg	112	WP_011107985.1	242	3.306866786748532e-20	3	111	5	109	0.9732142857142856	STP	STP
LytTR	98	WP_011107985.1	242	3.465242096319673e-21	2	97	145	236	0.979591836734694	STP	STP
I39.UPW	125	WP_011107990.1	949	3.66e-15	1	124	106	230	13.2	PEPTIDASE	Peptidase
9.B.238.3.2	511	WP_011107991.1	653	3.15e-17	255	389	435	567	20.4	TC	TC
HATPase_c	111	WP_011107992.1	685	6.898268341428056e-22	6	108	583	684	0.927927927927928	STP	STP
S54.UPW	244	WP_011107994.1	586	2.24e-161	1	244	154	397	41.6	PEPTIDASE	Peptidase
GAF	133	WP_011107997.1	156	9.82337787841574e-12	6	128	37	154	0.924812030075188	STP	STP
8.A.192.1.5	335	WP_011107998.1	321	1.88e-39	9	322	5	321	98.8	TC	TC
S1_46	485	WP_011107999.1	567	5.19e-06	259	375	399	525	22.4	SULFATLAS	Sulfatase
9.B.8.2.8	336	WP_011108007.1	305	4.380000000000001e-27	47	233	21	199	58.7	TC	TC
9.B.105.1.10	206	WP_011108022.1	225	5.48e-09	53	197	27	193	74.2	TC	TC
S1_8	1114	WP_011108029.1	662	2.1400000000000002e-49	487	1106	25	661	96.2	SULFATLAS	Sulfatase
S1_7	2094	WP_011108030.1	759	4.8e-122	368	1098	34	748	94.2	SULFATLAS	Sulfatase
S1_20	830	WP_011108031.1	327	7.430000000000002e-66	15	305	34	305	83.2	SULFATLAS	Sulfatase
1.B.14.6.1	1038	WP_011108033.1	1119	1.78e-116	44	1038	112	1119	90.1	TC	TC
S1_22	898	WP_011108036.1	374	8.189999999999999e-94	44	335	71	362	78.1	SULFATLAS	Sulfatase
2.A.66.1.19	470	WP_011108042.1	440	2.9e-10	34	360	14	338	73.9	TC	TC
0036286	54	WP_011108046.1	285	1.328137302564336e-08	3	53	13	63	0.9444444444444444	TF	TF
HTH_18	81	WP_011108046.1	285	1.021676217495828e-20	1	80	35	113	0.9876543209876544	STP	STP
GyrI-like	155	WP_011108046.1	285	3.4347825912298507e-44	3	154	133	284	0.9806451612903224	STP	STP
Glyoxalase	128	WP_011108047.1	121	1.741875062267599e-08	4	126	7	115	0.9609375	STP	STP
Sigma70_r4	50	WP_011108049.1	405	2.8986857289207783e-05	7	47	29	73	0.82	STP	STP
TetR_N	47	WP_011108067.1	202	1.0026621790613162e-09	1	44	10	53	0.9361702127659576	STP	STP
2.A.6.2.22	1040	WP_011108069.1	1065	2.7799999999999998e-229	4	1034	4	1034	96.8	TC	TC
8.A.1.6.3	385	WP_011108070.1	380	1.5300000000000002e-36	11	383	12	380	97.1	TC	TC
HTH_18	81	WP_011108071.1	282	1.8030929831287497e-18	1	81	200	279	1.0	STP	STP
A39.UNW	1015	WP_011108080.1	1316	5.55e-13	621	1015	730	1106	28.6	PEPTIDASE	Peptidase
M23.UPB	166	WP_011108084.1	285	2.82e-117	1	166	120	285	58.2	PEPTIDASE	Peptidase
EPSP_synthase	417	WP_011108085.1	434	2.537689183220974e-64	2	416	7	423	0.9952038369304556	STP	STP
2.A.6.1.7	399	WP_011108103.1	423	9.49e-11	188	383	212	408	46.6	TC	TC
2.A.6.1.5	1053	WP_011108104.1	1042	3.76e-190	1	1046	1	1030	98.8	TC	TC
3.A.16.1.5	261	WP_011108111.1	258	4.9200000000000004e-29	1	254	1	254	98.4	TC	TC
5.B.14.1.1	326	WP_011108113.1	324	4.61e-23	39	250	31	243	65.7	TC	TC
1.B.14.3.1	614	WP_011108117.1	796	2.06e-11	61	169	144	250	13.4	TC	TC
M14.UNB	103	WP_011108117.1	796	2.01e-09	1	94	24	116	11.7	PEPTIDASE	Peptidase
1.A.115.1.1	297	WP_011108118.1	283	1.71e-10	9	194	4	203	70.7	TC	TC
2.A.90.3.4	252	WP_011108120.1	253	9.08e-74	7	252	6	253	98.0	TC	TC
M20.UPF	449	WP_011108128.1	454	0.0	1	449	3	451	98.9	PEPTIDASE	Peptidase
3.A.7.7.1	700	WP_011108131.1	720	1.08e-79	6	591	5	608	83.9	TC	TC
1.B.14.6.17	1041	WP_011108136.1	1050	3.51e-71	31	1041	41	1050	96.2	TC	TC
